Hospital_ID,District_ID,Instrument_ID,Annual_Projected_Revenue,Buy_or_not
Hospital 285,District 41,Instrument 7,234,1
Hospital 285,District 8,Instrument 3,11520,1
Hospital 286,District 20,Instrument 5,10212,1
Hospital 289,District 12,Instrument 4,153564,1
Hospital 289,District 41,Instrument 13,1170,1
Hospital 289,District 41,Instrument 4,534,1
Hospital 289,District 7,Instrument 5,51168,1
Hospital 289,District 8,Instrument 5,960,1
Hospital 29,District 20,Instrument 4,132,1
Hospital 29,District 20,Instrument 5,61266,1
Hospital 290,District 50,Instrument 13,758226,1
Hospital 290,District 50,Instrument 4,573557,1
Hospital 291,District 20,Instrument 3,456,1
Hospital 293,District 13,Instrument 13,449,1
Hospital 293,District 20,Instrument 13,2595,1
Hospital 293,District 20,Instrument 4,3000,1
Hospital 296,District 12,Instrument 13,12500,1
Hospital 296,District 13,Instrument 7,4780,1
Hospital 296,District 41,Instrument 4,5400,1
Hospital 297,District 20,Instrument 13,3533,1
Hospital 297,District 50,Instrument 4,17837,1
Hospital 298,District 13,Instrument 7,3498,1
Hospital 3,District 29,Instrument 8,106500,1
Hospital 3,District 48,Instrument 2,25200,1
Hospital 30,District 13,Instrument 7,140463,1
Hospital 30,District 20,Instrument 5,4440,1
Hospital 302,District 20,Instrument 5,31326,1
Hospital 304,District 13,Instrument 5,30120,1
Hospital 304,District 13,Instrument 7,50280,1
Hospital 304,District 50,Instrument 4,134872,1
Hospital 31,District 39,Instrument 3,34800,1
Hospital 315,District 50,Instrument 5,16358,1
Hospital 315,District 50,Instrument 7,20111,1
Hospital 317,District 20,Instrument 4,108,1
Hospital 317,District 50,Instrument 7,45238,1
Hospital 319,District 13,Instrument 7,12805,1
Hospital 319,District 19,Instrument 4,75000,1
Hospital 319,District 39,Instrument 7,213690,1
Hospital 319,District 50,Instrument 4,99206,1
Hospital 319,District 8,Instrument 3,2160,1
Hospital 319,District 8,Instrument 4,13920,1
Hospital 32,District 41,Instrument 4,375,1
Hospital 32,District 43,Instrument 3,8724,1
Hospital 323,District 41,Instrument 7,7338,1
Hospital 326,District 20,Instrument 13,1613,1
Hospital 326,District 20,Instrument 8,51600,1
Hospital 326,District 41,Instrument 7,102000,1
Hospital 327,District 41,Instrument 3,4350,1
Hospital 328,District 39,Instrument 3,85653,1
Hospital 33,District 20,Instrument 3,552,1
Hospital 332,District 12,Instrument 7,9333,1
Hospital 332,District 13,Instrument 7,38388,1
Hospital 332,District 3,Instrument 7,5100,1
Hospital 332,District 30,Instrument 7,3888,1
Hospital 332,District 36,Instrument 7,3096,1
Hospital 332,District 39,Instrument 5,111882,1
Hospital 332,District 41,Instrument 4,6720,1
Hospital 332,District 41,Instrument 7,6768,1
Hospital 332,District 43,Instrument 7,4320,1
Hospital 332,District 5,Instrument 7,4428,1
Hospital 332,District 50,Instrument 4,83010,1
Hospital 332,District 53,Instrument 2,4344960,1
Hospital 332,District 7,Instrument 7,798,1
Hospital 332,District 8,Instrument 3,1080,1
Hospital 332,District 8,Instrument 4,1380,1
Hospital 332,District 8,Instrument 7,4565,1
Hospital 332,District 9,Instrument 7,3222,1
Hospital 333,District 39,Instrument 3,40330,1
Hospital 336,District 12,Instrument 4,38430,1
Hospital 336,District 30,Instrument 4,43173,1
Hospital 336,District 9,Instrument 2,5040,1
Hospital 337,District 13,Instrument 7,2754,1
Hospital 337,District 3,Instrument 3,370,1
Hospital 337,District 3,Instrument 4,2866,1
Hospital 337,District 39,Instrument 3,107844,1
Hospital 337,District 8,Instrument 7,2520,1
Hospital 338,District 50,Instrument 4,4250,1
Hospital 339,District 8,Instrument 3,864,1
Hospital 339,District 8,Instrument 7,240,1
Hospital 341,District 50,Instrument 8,108612,1
Hospital 346,District 13,Instrument 7,1794,1
Hospital 346,District 20,Instrument 18,1200,1
Hospital 346,District 20,Instrument 5,23100,1
Hospital 346,District 50,Instrument 4,7465,1
Hospital 346,District 50,Instrument 8,6660,1
Hospital 348,District 13,Instrument 7,20646,1
Hospital 349,District 28,Instrument 3,1800,1
Hospital 349,District 39,Instrument 3,417,1
Hospital 35,District 50,Instrument 7,71828,1
Hospital 354,District 20,Instrument 5,3450,1
Hospital 355,District 13,Instrument 7,708,1
Hospital 355,District 20,Instrument 4,2376,1
Hospital 355,District 20,Instrument 5,127740,1
Hospital 356,District 18,Instrument 7,22581,1
Hospital 359,District 13,Instrument 7,2640,1
Hospital 359,District 20,Instrument 5,16974,1
Hospital 36,District 4,Instrument 7,14832,1
Hospital 360,District 39,Instrument 3,435,1
Hospital 361,District 8,Instrument 3,4200,1
Hospital 364,District 20,Instrument 5,12972,1
Hospital 364,District 20,Instrument 7,19188,1
Hospital 364,District 32,Instrument 7,4500,1
Hospital 364,District 39,Instrument 3,3497,1
Hospital 365,District 23,Instrument 2,600,1
Hospital 365,District 23,Instrument 3,1800,1
Hospital 365,District 23,Instrument 4,2700,1
Hospital 365,District 32,Instrument 4,1080,1
Hospital 365,District 39,Instrument 3,14236,1
Hospital 365,District 41,Instrument 4,3150,1
Hospital 366,District 20,Instrument 13,45225,1
Hospital 366,District 20,Instrument 5,1104,1
Hospital 368,District 20,Instrument 4,22788,1
Hospital 368,District 28,Instrument 3,4554,1
Hospital 368,District 39,Instrument 3,3275,1
Hospital 37,District 41,Instrument 7,540,1
Hospital 370,District 39,Instrument 2,6724,1
Hospital 370,District 39,Instrument 3,636,1
Hospital 372,District 12,Instrument 5,2160,1
Hospital 372,District 20,Instrument 13,1013,1
Hospital 372,District 20,Instrument 5,45090,1
Hospital 373,District 39,Instrument 3,631,1
Hospital 375,District 20,Instrument 5,11453,1
Hospital 378,District 41,Instrument 4,270,1
Hospital 378,District 41,Instrument 7,318,1
Hospital 380,District 50,Instrument 13,1925,1
Hospital 380,District 50,Instrument 5,45090,1
Hospital 383,District 28,Instrument 2,222929,1
Hospital 383,District 28,Instrument 3,83520,1
Hospital 384,District 39,Instrument 3,3236,1
Hospital 384,District 8,Instrument 3,11724,1
Hospital 384,District 8,Instrument 4,2605,1
Hospital 384,District 8,Instrument 5,2364,1
Hospital 384,District 8,Instrument 7,10959,1
Hospital 386,District 39,Instrument 7,214,1
Hospital 386,District 41,Instrument 5,113,1
Hospital 386,District 50,Instrument 4,1187,1
Hospital 388,District 13,Instrument 7,50770,1
Hospital 388,District 18,Instrument 18,332,1
Hospital 388,District 20,Instrument 5,8970,1
Hospital 388,District 39,Instrument 3,5576,1
Hospital 390,District 39,Instrument 3,1317,1
Hospital 391,District 41,Instrument 7,15300,1
Hospital 391,District 50,Instrument 4,1037,1
Hospital 392,District 13,Instrument 7,17322,1
Hospital 392,District 20,Instrument 4,19200,1
Hospital 392,District 20,Instrument 5,27497,1
Hospital 392,District 29,Instrument 8,128725,1
Hospital 392,District 41,Instrument 7,3261,1
Hospital 393,District 13,Instrument 7,15508,1
Hospital 393,District 3,Instrument 3,1800,1
Hospital 393,District 35,Instrument 2,81810,1
Hospital 393,District 36,Instrument 3,120,1
Hospital 393,District 39,Instrument 3,1751,1
Hospital 393,District 49,Instrument 2,7110,1
Hospital 393,District 49,Instrument 3,1530,1
Hospital 393,District 7,Instrument 3,1050,1
Hospital 393,District 7,Instrument 7,4200,1
Hospital 393,District 9,Instrument 2,405000,1
Hospital 393,District 9,Instrument 3,48000,1
Hospital 394,District 13,Instrument 7,103184,1
Hospital 395,District 12,Instrument 4,136619,1
Hospital 395,District 12,Instrument 5,248238,1
Hospital 395,District 12,Instrument 7,114,1
Hospital 395,District 17,Instrument 8,299,1
Hospital 395,District 19,Instrument 3,4339,1
Hospital 395,District 19,Instrument 4,7484,1
Hospital 395,District 20,Instrument 4,125748,1
Hospital 395,District 34,Instrument 8,108,1
Hospital 395,District 4,Instrument 3,65464,1
Hospital 395,District 4,Instrument 4,5035,1
Hospital 395,District 41,Instrument 8,12300,1
Hospital 395,District 48,Instrument 4,35695,1
Hospital 395,District 48,Instrument 5,73038,1
Hospital 395,District 5,Instrument 3,2275,1
Hospital 395,District 5,Instrument 4,830,1
Hospital 395,District 50,Instrument 4,82921,1
Hospital 395,District 8,Instrument 3,16740,1
Hospital 399,District 20,Instrument 5,27462,1
Hospital 399,District 39,Instrument 3,7544,1
Hospital 399,District 39,Instrument 8,6359,1
Hospital 4,District 13,Instrument 7,6884,1
Hospital 4,District 20,Instrument 5,25009,1
Hospital 400,District 13,Instrument 7,32174,1
Hospital 402,District 12,Instrument 4,11160,1
Hospital 402,District 13,Instrument 7,10410,1
Hospital 402,District 20,Instrument 13,1913,1
Hospital 402,District 20,Instrument 4,8100,1
Hospital 402,District 50,Instrument 3,7594,1
Hospital 403,District 50,Instrument 4,403,1
Hospital 404,District 13,Instrument 7,105369,1
Hospital 404,District 34,Instrument 5,192,1
Hospital 404,District 34,Instrument 7,900,1
Hospital 405,District 13,Instrument 7,85037,1
Hospital 405,District 14,Instrument 2,4800,1
Hospital 405,District 14,Instrument 3,4800,1
Hospital 405,District 21,Instrument 2,7800,1
Hospital 405,District 39,Instrument 3,16738,1
Hospital 406,District 13,Instrument 7,2880,1
Hospital 406,District 41,Instrument 7,7842,1
Hospital 407,District 13,Instrument 7,18892,1
Hospital 407,District 20,Instrument 13,1643,1
Hospital 407,District 41,Instrument 7,1440,1
Hospital 41,District 12,Instrument 4,2400,1
Hospital 41,District 20,Instrument 4,3150,1
Hospital 41,District 20,Instrument 5,18444,1
Hospital 41,District 41,Instrument 4,15324,1
Hospital 41,District 41,Instrument 7,1548,1
Hospital 410,District 31,Instrument 3,1460,1
Hospital 410,District 48,Instrument 3,12600,1
Hospital 411,District 20,Instrument 19,27000,1
Hospital 411,District 39,Instrument 3,35180,1
Hospital 411,District 41,Instrument 4,46860,1
Hospital 412,District 13,Instrument 4,106390,1
Hospital 415,District 12,Instrument 2,4145,1
Hospital 415,District 12,Instrument 3,2079,1
Hospital 415,District 12,Instrument 5,4080,1
Hospital 415,District 20,Instrument 5,8892,1
Hospital 415,District 8,Instrument 3,3210,1
Hospital 416,District 13,Instrument 13,4958,1
Hospital 416,District 20,Instrument 13,2588,1
Hospital 417,District 28,Instrument 3,4212,1
Hospital 417,District 48,Instrument 2,43800,1
Hospital 417,District 50,Instrument 4,226961,1
Hospital 42,District 20,Instrument 5,8370,1
Hospital 422,District 13,Instrument 19,148818,1
Hospital 422,District 13,Instrument 7,500041,1
Hospital 422,District 16,Instrument 4,300000,1
Hospital 422,District 2,Instrument 2,3264,1
Hospital 422,District 2,Instrument 4,8160,1
Hospital 422,District 28,Instrument 5,23450,1
Hospital 422,District 41,Instrument 7,50286,1
Hospital 422,District 50,Instrument 19,143920,1
Hospital 422,District 50,Instrument 4,813256,1
Hospital 424,District 13,Instrument 7,5620,1
Hospital 424,District 39,Instrument 3,447,1
Hospital 425,District 13,Instrument 18,14940,1
Hospital 425,District 13,Instrument 7,156761,1
Hospital 425,District 15,Instrument 5,27000,1
Hospital 425,District 2,Instrument 13,2244,1
Hospital 425,District 20,Instrument 4,49728,1
Hospital 425,District 20,Instrument 5,5520,1
Hospital 425,District 32,Instrument 7,600,1
Hospital 425,District 39,Instrument 3,175380,1
Hospital 425,District 48,Instrument 4,8640,1
Hospital 425,District 48,Instrument 5,30000,1
Hospital 425,District 50,Instrument 7,32609,1
Hospital 427,District 20,Instrument 5,36156,1
Hospital 427,District 41,Instrument 4,8100,1
Hospital 427,District 41,Instrument 7,90000,1
Hospital 429,District 41,Instrument 4,7080,1
Hospital 429,District 41,Instrument 7,16740,1
Hospital 430,District 13,Instrument 7,3174,1
Hospital 430,District 20,Instrument 13,155,1
Hospital 430,District 20,Instrument 5,21000,1
Hospital 430,District 4,Instrument 7,3000,1
Hospital 430,District 9,Instrument 4,3960,1
Hospital 431,District 20,Instrument 13,3103,1
Hospital 431,District 20,Instrument 5,18000,1
Hospital 432,District 13,Instrument 7,4518,1
Hospital 435,District 13,Instrument 7,3912,1
Hospital 436,District 13,Instrument 7,155590,1
Hospital 436,District 20,Instrument 5,6600,1
Hospital 436,District 20,Instrument 7,34700,1
Hospital 436,District 39,Instrument 3,4721,1
Hospital 436,District 8,Instrument 3,3360,1
Hospital 436,District 8,Instrument 4,240,1
Hospital 437,District 20,Instrument 13,5107,1
Hospital 437,District 20,Instrument 3,8640,1
Hospital 439,District 41,Instrument 4,4032,1
Hospital 442,District 48,Instrument 4,3586,1
Hospital 443,District 39,Instrument 3,435,1
Hospital 444,District 8,Instrument 3,6740,1
Hospital 444,District 8,Instrument 5,2220,1
Hospital 444,District 8,Instrument 7,1320,1
Hospital 445,District 8,Instrument 7,1680,1
Hospital 448,District 4,Instrument 3,57500,1
Hospital 448,District 4,Instrument 5,7500,1
Hospital 45,District 13,Instrument 13,30115,1
Hospital 451,District 39,Instrument 3,5275,1
Hospital 452,District 13,Instrument 7,1434,1
Hospital 454,District 13,Instrument 7,2934,1
Hospital 454,District 20,Instrument 5,99155,1
Hospital 454,District 20,Instrument 7,540,1
Hospital 454,District 34,Instrument 2,8368,1
Hospital 454,District 34,Instrument 3,7702,1
Hospital 454,District 34,Instrument 7,270,1
Hospital 454,District 34,Instrument 8,1920,1
Hospital 456,District 13,Instrument 7,3498,1
Hospital 458,District 13,Instrument 7,810,1
Hospital 458,District 39,Instrument 3,13909,1
Hospital 458,District 39,Instrument 8,105,1
Hospital 458,District 41,Instrument 4,1734,1
Hospital 458,District 48,Instrument 4,2917,1
Hospital 458,District 50,Instrument 4,43528,1
Hospital 459,District 13,Instrument 7,15840,1
Hospital 459,District 20,Instrument 5,2208,1
Hospital 459,District 8,Instrument 2,21120,1
Hospital 459,District 8,Instrument 3,3980,1
Hospital 46,District 13,Instrument 3,3276,1
Hospital 46,District 20,Instrument 5,22032,1
Hospital 46,District 32,Instrument 5,10200,1
Hospital 46,District 32,Instrument 7,1439,1
Hospital 462,District 13,Instrument 7,109147,1
Hospital 465,District 20,Instrument 5,93600,1
Hospital 466,District 19,Instrument 3,201600,1
Hospital 466,District 28,Instrument 19,7505,1
Hospital 466,District 41,Instrument 7,250,1
Hospital 466,District 50,Instrument 4,34401,1
Hospital 466,District 50,Instrument 5,21450,1
Hospital 467,District 13,Instrument 8,365922,1
Hospital 467,District 50,Instrument 2,10989,1
Hospital 467,District 50,Instrument 5,2448,1
Hospital 467,District 50,Instrument 7,7344,1
Hospital 469,District 50,Instrument 2,58800,1
Hospital 47,District 18,Instrument 5,15054,1
Hospital 470,District 13,Instrument 7,2461,1
Hospital 470,District 19,Instrument 3,75075,1
Hospital 470,District 19,Instrument 4,1573,1
Hospital 470,District 20,Instrument 5,1800,1
Hospital 470,District 39,Instrument 3,2093,1
Hospital 470,District 41,Instrument 4,4372,1
Hospital 473,District 20,Instrument 13,185,1
Hospital 474,District 13,Instrument 7,1632,1
Hospital 475,District 20,Instrument 4,1632,1
Hospital 475,District 20,Instrument 5,29118,1
Hospital 475,District 32,Instrument 7,36072,1
Hospital 475,District 41,Instrument 4,12960,1
Hospital 476,District 28,Instrument 3,1956,1
Hospital 478,District 12,Instrument 5,90000,1
Hospital 478,District 12,Instrument 7,1140019,1
Hospital 478,District 13,Instrument 13,718,1
Hospital 478,District 13,Instrument 7,189016,1
Hospital 48,District 10,Instrument 5,58477,1
Hospital 48,District 10,Instrument 7,12631,1
Hospital 48,District 13,Instrument 7,134263,1
Hospital 48,District 20,Instrument 5,101532,1
Hospital 48,District 3,Instrument 3,52128,1
Hospital 48,District 3,Instrument 5,84968,1
Hospital 48,District 50,Instrument 13,7721,1
Hospital 48,District 50,Instrument 7,27870,1
Hospital 483,District 32,Instrument 7,414,1
Hospital 486,District 12,Instrument 4,18060,1
Hospital 486,District 28,Instrument 4,56160,1
Hospital 486,District 3,Instrument 4,8400,1
Hospital 486,District 30,Instrument 4,1470,1
Hospital 486,District 4,Instrument 4,11520,1
Hospital 486,District 41,Instrument 4,4572,1
Hospital 486,District 50,Instrument 4,20160,1
Hospital 486,District 8,Instrument 4,5250,1
Hospital 489,District 10,Instrument 5,10248,1
Hospital 489,District 18,Instrument 5,1661,1
Hospital 489,District 18,Instrument 7,1439,1
Hospital 489,District 19,Instrument 3,55920,1
Hospital 489,District 19,Instrument 4,63600,1
Hospital 489,District 20,Instrument 4,108,1
Hospital 489,District 50,Instrument 19,28062,1
Hospital 489,District 53,Instrument 19,50490,1
Hospital 49,District 29,Instrument 13,21000,1
Hospital 490,District 28,Instrument 5,7792,1
Hospital 491,District 8,Instrument 2,13440,1
Hospital 491,District 8,Instrument 3,3120,1
Hospital 492,District 32,Instrument 7,2988,1
Hospital 492,District 39,Instrument 3,62437,1
Hospital 493,District 20,Instrument 2,18851,1
Hospital 494,District 12,Instrument 2,29388,1
Hospital 494,District 41,Instrument 7,600,1
Hospital 496,District 15,Instrument 5,450,1
Hospital 496,District 15,Instrument 7,610,1
Hospital 496,District 20,Instrument 4,29790,1
Hospital 496,District 41,Instrument 13,533,1
Hospital 496,District 50,Instrument 4,862,1
Hospital 498,District 39,Instrument 3,7957,1
Hospital 5,District 10,Instrument 8,1053,1
Hospital 5,District 32,Instrument 7,2394,1
Hospital 5,District 41,Instrument 7,8273,1
Hospital 50,District 12,Instrument 7,2040,1
Hospital 50,District 13,Instrument 7,56340,1
Hospital 50,District 32,Instrument 7,16734,1
Hospital 50,District 4,Instrument 2,1500,1
Hospital 50,District 41,Instrument 7,88633,1
Hospital 50,District 50,Instrument 18,198000,1
Hospital 50,District 8,Instrument 3,1841,1
Hospital 50,District 8,Instrument 5,1654,1
Hospital 50,District 8,Instrument 7,68342,1
Hospital 500,District 13,Instrument 7,259264,1
Hospital 500,District 20,Instrument 5,17526,1
Hospital 500,District 39,Instrument 3,4210,1
Hospital 501,District 20,Instrument 4,1850,1
Hospital 501,District 20,Instrument 5,2100,1
Hospital 502,District 50,Instrument 19,300000,1
