Hospital_ID,Region_ID,District_ID,Instrument_ID,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Year Total,Year Average,Year Median,Max Year,Min Year,First Quarter Sum,Second Quarter Sum,Third Quarter Sum,Fourth Quarter Sum,First Quarter Avg,Second Quarter Avg,Third Quarter Avg,Fourth Quarter Avg,First Half Year Total,First Half Year Average,Second Half Year Total,Second Half Year Average
Hospital 902,Region 1,District 50,Instrument 5,-405,519,477,445,0,0,0,0,0,0,0,0,1036.00,86.33,0.00,519,-405,591.00,445.00,0.00,0.00,197.00,148.33,0.00,0.00,1036.00,172.67,0.00,0.00
Hospital 903,Region 3,District 12,Instrument 2,0,0,0,0,0,0,0,0,0,0,0,56,56.00,4.67,0.00,56,0,0.00,0.00,0.00,56.00,0.00,0.00,0.00,18.67,0.00,0.00,56.00,8.00
Hospital 903,Region 3,District 12,Instrument 3,58,58,58,58,58,58,58,58,55,55,55,0,629.00,52.42,58.00,58,0,174.00,174.00,171.00,110.00,58.00,58.00,57.00,36.67,348.00,58.00,281.00,48.43
Hospital 903,Region 3,District 13,Instrument 1,42,36,34,33,33,0,0,0,0,0,0,0,178.00,14.83,0.00,42,0,112.00,66.00,0.00,0.00,37.33,22.00,0.00,0.00,178.00,29.67,0.00,0.00
Hospital 903,Region 3,District 13,Instrument 2,978,855,776,882,681,833,882,743,656,711,484,549,9030.00,752.50,759.50,978,484,2609.00,2396.00,2281.00,1744.00,869.67,798.67,760.33,581.33,5005.00,834.17,4025.00,694.00
Hospital 903,Region 3,District 13,Instrument 3,212,188,161,176,168,58,56,35,34,68,36,40,1232.00,102.67,63.00,212,34,561.00,402.00,125.00,144.00,187.00,134.00,41.67,48.00,963.00,160.50,269.00,46.71
Hospital 903,Region 3,District 13,Instrument 8,0,0,0,0,0,0,6,6,6,6,6,4,34.00,2.83,2.00,6,0,0.00,0.00,18.00,16.00,0.00,0.00,6.00,5.33,0.00,0.00,34.00,4.86
Hospital 903,Region 3,District 14,Instrument 2,0,0,32,0,15,16,16,16,0,0,0,0,95.00,7.92,0.00,32,0,32.00,31.00,32.00,0.00,10.67,10.33,10.67,0.00,63.00,10.50,32.00,6.86
Hospital 903,Region 3,District 14,Instrument 5,12174,3349,3156,3171,3156,0,0,0,0,0,0,0,25006.00,2083.83,0.00,12174,0,18679.00,6327.00,0.00,0.00,6226.33,2109.00,0.00,0.00,25006.00,4167.67,0.00,0.00
Hospital 903,Region 3,District 14,Instrument 7,0,0,0,0,0,3158,3158,3158,3173,1674,4221,3162,21704.00,1808.67,2416.00,4221,0,0.00,3158.00,9489.00,9057.00,0.00,1052.67,3163.00,3019.00,3158.00,526.33,18546.00,3100.57
Hospital 903,Region 3,District 20,Instrument 1,70,62,71,84,0,84,64,74,48,7,57,0,621.00,51.75,63.00,84,0,203.00,168.00,186.00,64.00,67.67,56.00,62.00,21.33,371.00,61.83,250.00,47.71
Hospital 903,Region 3,District 20,Instrument 2,946,835,951,1127,837,1137,863,996,651,97,771,0,9211.00,767.58,850.00,1137,0,2732.00,3101.00,2510.00,868.00,910.67,1033.67,836.67,289.33,5833.00,972.17,3378.00,645.00
Hospital 903,Region 3,District 20,Instrument 3,698,81,610,86,1037,203,626,612,466,87,912,10,5428.00,452.33,538.00,1037,10,1389.00,1326.00,1704.00,1009.00,463.00,442.00,568.00,336.33,2715.00,452.50,2713.00,416.57
Hospital 903,Region 3,District 20,Instrument 6,0,0,0,0,0,0,0,0,331,66,0,0,397.00,33.08,0.00,331,0,0.00,0.00,331.00,66.00,0.00,0.00,110.33,22.00,0.00,0.00,397.00,56.71
Hospital 903,Region 3,District 20,Instrument 7,820,294,830,144,796,144,796,92,693,126,629,15,5379.00,448.25,461.50,830,15,1944.00,1084.00,1581.00,770.00,648.00,361.33,527.00,256.67,3028.00,504.67,2351.00,356.43
Hospital 903,Region 3,District 28,Instrument 1,55,48,50,37,47,50,52,42,42,46,54,0,523.00,43.58,47.50,55,0,153.00,134.00,136.00,100.00,51.00,44.67,45.33,33.33,287.00,47.83,236.00,40.86
Hospital 903,Region 3,District 28,Instrument 2,826,833,1217,-348,904,768,832,708,772,796,1046,1139,9493.00,791.08,829.00,1217,-348,2876.00,1324.00,2312.00,2981.00,958.67,441.33,770.67,993.67,4200.00,700.00,5293.00,865.86
Hospital 903,Region 3,District 28,Instrument 3,266,266,266,430,342,283,266,266,266,266,266,269,3452.00,287.67,266.00,430,266,798.00,1055.00,798.00,801.00,266.00,351.67,266.00,267.00,1853.00,308.83,1599.00,268.86
Hospital 903,Region 3,District 28,Instrument 6,147,90,100,18,82,57,104,77,84,58,101,0,918.00,76.50,83.00,147,0,337.00,157.00,265.00,159.00,112.33,52.33,88.33,53.00,494.00,82.33,424.00,68.71
Hospital 903,Region 3,District 28,Instrument 8,5,5,5,5,5,5,5,5,5,5,5,5,60.00,5.00,5.00,5,5,15.00,15.00,15.00,15.00,5.00,5.00,5.00,5.00,30.00,5.00,30.00,5.00
Hospital 903,Region 3,District 29,Instrument 1,10,7,21,0,0,0,0,0,0,0,0,0,38.00,3.17,0.00,21,0,38.00,0.00,0.00,0.00,12.67,0.00,0.00,0.00,38.00,6.33,0.00,0.00
Hospital 903,Region 3,District 29,Instrument 2,96,70,205,90,63,94,51,51,52,52,62,136,1022.00,85.17,66.50,205,51,371.00,247.00,154.00,250.00,123.67,82.33,51.33,83.33,618.00,103.00,404.00,71.14
Hospital 903,Region 3,District 29,Instrument 3,17,0,0,11,11,11,11,-4,0,0,0,0,57.00,4.75,0.00,17,-4,17.00,33.00,7.00,0.00,5.67,11.00,2.33,0.00,50.00,8.33,7.00,2.57
Hospital 903,Region 3,District 29,Instrument 4,16,0,406,1,0,199,0,1,0,1,2,5,631.00,52.58,1.00,406,0,422.00,200.00,1.00,8.00,140.67,66.67,0.33,2.67,622.00,103.67,9.00,29.71
Hospital 903,Region 3,District 3,Instrument 2,3910,4795,4795,3332,2810,3681,4857,1428,4462,4380,5024,3972,47446.00,3953.83,4176.00,5024,1428,13500.00,9823.00,10747.00,13376.00,4500.00,3274.33,3582.33,4458.67,23323.00,3887.17,24123.00,3972.00
Hospital 903,Region 3,District 34,Instrument 1,30,27,27,25,29,33,29,33,29,31,32,34,359.00,29.92,29.50,34,25,84.00,87.00,91.00,97.00,28.00,29.00,30.33,32.33,171.00,28.50,188.00,31.57
Hospital 903,Region 3,District 34,Instrument 2,471,444,469,455,460,455,381,402,368,404,388,400,5097.00,424.75,424.00,471,368,1384.00,1370.00,1151.00,1192.00,461.33,456.67,383.67,397.33,2754.00,459.00,2343.00,399.71
Hospital 903,Region 3,District 34,Instrument 3,235,315,244,234,232,236,103,105,103,90,103,90,2090.00,174.17,168.50,315,90,794.00,702.00,311.00,283.00,264.67,234.00,103.67,94.33,1496.00,249.33,594.00,118.57
Hospital 903,Region 3,District 34,Instrument 5,49,53,46,45,45,52,43,40,41,36,37,37,524.00,43.67,44.00,53,36,148.00,142.00,124.00,110.00,49.33,47.33,41.33,36.67,290.00,48.33,234.00,40.86
Hospital 903,Region 3,District 39,Instrument 1,316,312,373,335,429,431,386,349,345,349,443,382,4450.00,370.83,361.00,443,312,1001.00,1195.00,1080.00,1174.00,333.67,398.33,360.00,391.33,2196.00,366.00,2254.00,383.57
Hospital 903,Region 3,District 39,Instrument 2,5255,5198,6219,5587,7147,7171,6433,5818,5747,5814,7380,6360,74129.00,6177.42,6018.50,7380,5198,16672.00,19905.00,17998.00,19554.00,5557.33,6635.00,5999.33,6518.00,36577.00,6096.17,37552.00,6389.00
Hospital 903,Region 3,District 39,Instrument 4,986,756,742,745,776,886,1016,1003,914,907,880,822,10433.00,869.42,883.00,1016,742,2484.00,2407.00,2933.00,2609.00,828.00,802.33,977.67,869.67,4891.00,815.17,5542.00,918.29
Hospital 903,Region 3,District 44,Instrument 2,10058,10137,9431,6891,15869,18394,17252,14170,12631,16799,18619,17620,167871.00,13989.25,15019.50,18619,6891,29626.00,41154.00,44053.00,53038.00,9875.33,13718.00,14684.33,17679.33,70780.00,11796.67,97091.00,16497.86
Hospital 903,Region 3,District 44,Instrument 3,4262,5323,5601,4522,0,0,0,0,0,0,0,0,19708.00,1642.33,0.00,5601,0,15186.00,4522.00,0.00,0.00,5062.00,1507.33,0.00,0.00,19708.00,3284.67,0.00,0.00
Hospital 903,Region 3,District 44,Instrument 7,3549,3357,3806,2839,3913,2869,3848,3100,3711,3683,4162,3654,42491.00,3540.92,3668.50,4162,2839,10712.00,9621.00,10659.00,11499.00,3570.67,3207.00,3553.00,3833.00,20333.00,3388.83,22158.00,3575.29
Hospital 903,Region 3,District 5,Instrument 2,1118,1051,1051,1050,1065,993,1085,1081,1154,1226,1188,1121,13183.00,1098.58,1083.00,1226,993,3220.00,3108.00,3320.00,3535.00,1073.33,1036.00,1106.67,1178.33,6328.00,1054.67,6855.00,1121.14
Hospital 903,Region 3,District 6,Instrument 2,0,0,0,0,3268,2597,2994,2537,2331,2295,2249,2053,20324.00,1693.67,2272.00,3268,0,0.00,5865.00,7862.00,6597.00,0.00,1955.00,2620.67,2199.00,5865.00,977.50,14459.00,2436.57
Hospital 904,Region 1,District 12,Instrument 2,3265,3816,4350,3263,5154,4308,4654,4246,3261,4115,4008,4604,49044.00,4087.00,4180.50,5154,3261,11431.00,12725.00,12161.00,12727.00,3810.33,4241.67,4053.67,4242.33,24156.00,4026.00,24888.00,4170.86
Hospital 904,Region 1,District 12,Instrument 3,414,398,472,493,422,433,475,439,507,606,575,0,5234.00,436.17,455.50,606,0,1284.00,1348.00,1421.00,1181.00,428.00,449.33,473.67,393.67,2632.00,438.67,2602.00,433.57
Hospital 904,Region 1,District 13,Instrument 1,202,210,230,197,175,0,0,0,0,0,0,0,1014.00,84.50,0.00,230,0,642.00,372.00,0.00,0.00,214.00,124.00,0.00,0.00,1014.00,169.00,0.00,0.00
Hospital 904,Region 1,District 13,Instrument 2,5749,6736,6218,5828,5235,7746,7451,7738,5312,5953,6316,7656,77938.00,6494.83,6267.00,7746,5235,18703.00,18809.00,20501.00,19925.00,6234.33,6269.67,6833.67,6641.67,37512.00,6252.00,40426.00,6881.71
Hospital 904,Region 1,District 13,Instrument 3,750,774,646,662,659,254,816,2572,1106,481,194,354,9268.00,772.33,660.50,2572,194,2170.00,1575.00,4494.00,1029.00,723.33,525.00,1498.00,343.00,3745.00,624.17,5523.00,825.29
Hospital 904,Region 1,District 13,Instrument 4,31,31,32,31,32,0,0,0,0,0,0,0,157.00,13.08,0.00,32,0,94.00,63.00,0.00,0.00,31.33,21.00,0.00,0.00,157.00,26.17,0.00,0.00
Hospital 904,Region 1,District 13,Instrument 8,0,0,0,0,0,0,65,28,-2,49,39,44,223.00,18.58,0.00,65,-2,0.00,0.00,91.00,132.00,0.00,0.00,30.33,44.00,0.00,0.00,223.00,31.86
Hospital 904,Region 1,District 18,Instrument 1,2,2,2,2,3,2,3,4,3,3,2,2,30.00,2.50,2.00,4,2,6.00,7.00,10.00,7.00,2.00,2.33,3.33,2.33,13.00,2.17,17.00,2.71
Hospital 904,Region 1,District 18,Instrument 2,24,27,27,24,31,32,39,43,30,32,33,46,388.00,32.33,31.50,46,24,78.00,87.00,112.00,111.00,26.00,29.00,37.33,37.00,165.00,27.50,223.00,36.43
Hospital 904,Region 1,District 18,Instrument 3,0,0,0,0,0,0,0,4,2,2,2,-4,6.00,0.50,0.00,4,-4,0.00,0.00,6.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,6.00,0.86
Hospital 904,Region 1,District 18,Instrument 6,0,0,0,0,0,0,0,1,0,-2,2,0,1.00,0.08,0.00,2,-2,0.00,0.00,1.00,0.00,0.00,0.00,0.33,0.00,0.00,0.00,1.00,0.14
Hospital 904,Region 1,District 20,Instrument 1,0,214,0,150,0,167,0,179,0,147,0,157,1014.00,84.50,73.50,214,0,214.00,317.00,179.00,304.00,71.33,105.67,59.67,101.33,531.00,88.50,483.00,92.86
Hospital 904,Region 1,District 20,Instrument 2,0,2891,0,2028,0,2251,0,2411,0,1983,0,2120,13684.00,1140.33,991.50,2891,0,2891.00,4279.00,2411.00,4103.00,963.67,1426.33,803.67,1367.67,7170.00,1195.00,6514.00,1252.14
Hospital 904,Region 1,District 20,Instrument 3,0,2726,0,6950,0,2563,0,3348,0,2675,0,2863,21125.00,1760.42,1281.50,6950,0,2726.00,9513.00,3348.00,5538.00,908.67,3171.00,1116.00,1846.00,12239.00,2039.83,8886.00,1635.57
Hospital 904,Region 1,District 20,Instrument 6,0,15,0,29,0,17,0,6,0,6,0,6,79.00,6.58,3.00,29,0,15.00,46.00,6.00,12.00,5.00,15.33,2.00,4.00,61.00,10.17,18.00,5.00
Hospital 904,Region 1,District 28,Instrument 1,70,73,83,63,89,86,83,82,75,80,112,0,896.00,74.67,81.00,112,0,226.00,238.00,240.00,192.00,75.33,79.33,80.00,64.00,464.00,77.33,432.00,74.00
Hospital 904,Region 1,District 28,Instrument 2,2092,2021,2282,1807,2373,4315,462,1516,1378,1888,1652,3050,24836.00,2069.67,1954.50,4315,462,6395.00,8495.00,3356.00,6590.00,2131.67,2831.67,1118.67,2196.67,14890.00,2481.67,9946.00,2037.29
Hospital 904,Region 1,District 28,Instrument 3,100,134,127,137,137,251,157,150,149,157,158,150,1807.00,150.58,149.50,251,100,361.00,525.00,456.00,465.00,120.33,175.00,152.00,155.00,886.00,147.67,921.00,167.43
Hospital 904,Region 1,District 28,Instrument 4,14,14,14,-5,0,0,0,0,0,0,23,0,60.00,5.00,0.00,23,-5,42.00,-5.00,0.00,23.00,14.00,-1.67,0.00,7.67,37.00,6.17,23.00,3.29
Hospital 904,Region 1,District 28,Instrument 5,43,43,43,43,43,43,43,43,43,43,43,0,473.00,39.42,43.00,43,0,129.00,129.00,129.00,86.00,43.00,43.00,43.00,28.67,258.00,43.00,215.00,36.86
Hospital 904,Region 1,District 28,Instrument 6,228,188,251,128,297,396,518,526,383,588,768,0,4271.00,355.92,340.00,768,0,667.00,821.00,1427.00,1356.00,222.33,273.67,475.67,452.00,1488.00,248.00,2783.00,454.14
Hospital 904,Region 1,District 29,Instrument 1,81,73,273,0,0,0,0,0,0,0,0,0,427.00,35.58,0.00,273,0,427.00,0.00,0.00,0.00,142.33,0.00,0.00,0.00,427.00,71.17,0.00,0.00
Hospital 904,Region 1,District 29,Instrument 2,809,726,2726,711,709,751,675,674,696,725,702,670,10574.00,881.17,710.00,2726,670,4261.00,2171.00,2045.00,2097.00,1420.33,723.67,681.67,699.00,6432.00,1072.00,4142.00,699.00
Hospital 904,Region 1,District 29,Instrument 3,158,189,636,58,84,75,58,58,58,58,63,58,1553.00,129.42,60.50,636,58,983.00,217.00,174.00,179.00,327.67,72.33,58.00,59.67,1200.00,200.00,353.00,61.14
Hospital 904,Region 1,District 29,Instrument 4,54,20,5,26,37,15,35,17,22,16,32,24,303.00,25.25,23.00,54,5,79.00,78.00,74.00,72.00,26.33,26.00,24.67,24.00,157.00,26.17,146.00,23.00
Hospital 904,Region 1,District 29,Instrument 5,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,1128,13536.00,1128.00,1128.00,1128,1128,3384.00,3384.00,3384.00,3384.00,1128.00,1128.00,1128.00,1128.00,6768.00,1128.00,6768.00,1128.00
Hospital 904,Region 1,District 3,Instrument 2,367,646,645,344,236,358,301,296,327,621,359,377,4877.00,406.42,358.50,646,236,1658.00,938.00,924.00,1357.00,552.67,312.67,308.00,452.33,2596.00,432.67,2281.00,377.00
Hospital 904,Region 1,District 39,Instrument 1,0,0,0,2,2,16,20,53,52,73,134,113,465.00,38.75,18.00,134,0,0.00,20.00,125.00,320.00,0.00,6.67,41.67,106.67,20.00,3.33,445.00,65.86
Hospital 904,Region 1,District 39,Instrument 2,0,0,0,30,25,255,328,882,863,1213,2230,1887,7713.00,642.75,291.50,2230,0,0.00,310.00,2073.00,5330.00,0.00,103.33,691.00,1776.67,310.00,51.67,7403.00,1094.00
Hospital 904,Region 1,District 39,Instrument 4,0,0,0,14,16,14,14,14,14,85,127,143,441.00,36.75,14.00,143,0,0.00,44.00,42.00,355.00,0.00,14.67,14.00,118.33,44.00,7.33,397.00,58.71
Hospital 904,Region 1,District 41,Instrument 1,70,68,61,44,70,70,49,69,61,65,74,67,768.00,64.00,67.50,74,44,199.00,184.00,179.00,206.00,66.33,61.33,59.67,68.67,383.00,63.83,385.00,65.00
Hospital 904,Region 1,District 41,Instrument 2,1055,1055,890,655,901,1059,1056,997,543,825,451,845,10332.00,861.00,895.50,1059,451,3000.00,2615.00,2596.00,2121.00,1000.00,871.67,865.33,707.00,5615.00,935.83,4717.00,825.14
Hospital 904,Region 1,District 41,Instrument 3,729,729,1128,730,1065,901,2943,1205,971,1374,1017,694,13486.00,1123.83,994.00,2943,694,2586.00,2696.00,5119.00,3085.00,862.00,898.67,1706.33,1028.33,5282.00,880.33,8204.00,1300.71
Hospital 904,Region 1,District 5,Instrument 2,74,65,65,54,49,59,65,56,56,63,53,59,718.00,59.83,59.00,74,49,204.00,162.00,177.00,175.00,68.00,54.00,59.00,58.33,366.00,61.00,352.00,58.71
Hospital 904,Region 1,District 50,Instrument 2,9333,9204,8267,8700,8108,8528,10809,7919,8877,9783,9496,8753,107777.00,8981.42,8815.00,10809,7919,26804.00,25336.00,27605.00,28032.00,8934.67,8445.33,9201.67,9344.00,52140.00,8690.00,55637.00,9166.43
Hospital 904,Region 1,District 50,Instrument 3,421,328,428,310,295,309,306,541,406,395,360,384,4483.00,373.58,372.00,541,295,1177.00,914.00,1253.00,1139.00,392.33,304.67,417.67,379.67,2091.00,348.50,2392.00,385.86
Hospital 905,Region 2,District 12,Instrument 2,13,13,12,13,12,12,12,12,55,55,48,39,296.00,24.67,13.00,55,12,38.00,37.00,79.00,142.00,12.67,12.33,26.33,47.33,75.00,12.50,221.00,33.29
Hospital 905,Region 2,District 12,Instrument 3,7,7,7,7,4,4,0,7,10,10,10,0,73.00,6.08,7.00,10,0,21.00,15.00,17.00,20.00,7.00,5.00,5.67,6.67,36.00,6.00,37.00,5.86
Hospital 905,Region 2,District 13,Instrument 5,582,549,645,669,629,595,587,119,1074,635,633,619,7336.00,611.33,624.00,1074,119,1776.00,1893.00,1780.00,1887.00,592.00,631.00,593.33,629.00,3669.00,611.50,3667.00,608.86
Hospital 905,Region 2,District 20,Instrument 1,0,65,0,45,0,48,0,22,0,1,0,0,181.00,15.08,0.00,65,0,65.00,93.00,22.00,1.00,21.67,31.00,7.33,0.33,158.00,26.33,23.00,10.14
Hospital 905,Region 2,District 20,Instrument 2,0,882,0,603,0,643,0,298,0,11,0,0,2437.00,203.08,0.00,882,0,882.00,1246.00,298.00,11.00,294.00,415.33,99.33,3.67,2128.00,354.67,309.00,136.00
Hospital 905,Region 2,District 20,Instrument 3,0,464,0,524,0,320,0,337,0,12,0,10,1667.00,138.92,5.00,524,0,464.00,844.00,337.00,22.00,154.67,281.33,112.33,7.33,1308.00,218.00,359.00,97.00
Hospital 905,Region 2,District 20,Instrument 6,0,0,0,0,0,0,0,1005,0,0,0,0,1005.00,83.75,0.00,1005,0,0.00,0.00,1005.00,0.00,0.00,0.00,335.00,0.00,0.00,0.00,1005.00,143.57
Hospital 905,Region 2,District 20,Instrument 7,0,45,0,45,0,45,0,54,0,0,0,0,189.00,15.75,0.00,54,0,45.00,90.00,54.00,0.00,15.00,30.00,18.00,0.00,135.00,22.50,54.00,14.14
Hospital 905,Region 2,District 34,Instrument 1,39,34,35,33,49,35,30,29,28,34,51,47,444.00,37.00,34.50,51,28,108.00,117.00,87.00,132.00,36.00,39.00,29.00,44.00,225.00,37.50,219.00,36.29
Hospital 905,Region 2,District 34,Instrument 2,501,478,457,477,459,457,446,432,550,556,524,566,5903.00,491.92,477.50,566,432,1436.00,1393.00,1428.00,1646.00,478.67,464.33,476.00,548.67,2829.00,471.50,3074.00,504.43
Hospital 905,Region 2,District 34,Instrument 3,32,32,32,32,32,32,32,33,30,30,30,30,377.00,31.42,32.00,33,30,96.00,96.00,95.00,90.00,32.00,32.00,31.67,30.00,192.00,32.00,185.00,31.00
Hospital 905,Region 2,District 34,Instrument 4,93,93,93,93,93,93,93,86,0,0,0,0,737.00,61.42,93.00,93,0,279.00,279.00,179.00,0.00,93.00,93.00,59.67,0.00,558.00,93.00,179.00,38.86
Hospital 905,Region 2,District 34,Instrument 5,70,70,71,71,69,69,68,70,70,70,71,74,843.00,70.25,70.00,74,68,211.00,209.00,208.00,215.00,70.33,69.67,69.33,71.67,420.00,70.00,423.00,70.29
Hospital 905,Region 2,District 34,Instrument 7,32,32,32,32,32,32,32,32,32,32,32,32,384.00,32.00,32.00,32,32,96.00,96.00,96.00,96.00,32.00,32.00,32.00,32.00,192.00,32.00,192.00,32.00
Hospital 905,Region 2,District 34,Instrument 8,2,2,2,2,2,2,2,2,2,2,2,2,24.00,2.00,2.00,2,2,6.00,6.00,6.00,6.00,2.00,2.00,2.00,2.00,12.00,2.00,12.00,2.00
Hospital 905,Region 2,District 39,Instrument 1,21,20,20,21,23,25,25,21,39,34,37,38,324.00,27.00,24.00,39,20,61.00,69.00,85.00,109.00,20.33,23.00,28.33,36.33,130.00,21.67,194.00,31.29
Hospital 905,Region 2,District 39,Instrument 2,324,299,322,341,374,409,420,353,649,559,610,631,5291.00,440.92,391.50,649,299,945.00,1124.00,1422.00,1800.00,315.00,374.67,474.00,600.00,2069.00,344.83,3222.00,518.71
Hospital 905,Region 2,District 39,Instrument 4,100,95,66,66,66,66,66,66,52,54,54,57,808.00,67.33,66.00,100,52,261.00,198.00,184.00,165.00,87.00,66.00,61.33,55.00,459.00,76.50,349.00,59.29
Hospital 905,Region 2,District 41,Instrument 1,30,31,32,23,23,23,27,24,26,26,30,28,323.00,26.92,26.50,32,23,93.00,69.00,77.00,84.00,31.00,23.00,25.67,28.00,162.00,27.00,161.00,26.29
Hospital 905,Region 2,District 41,Instrument 2,604,604,636,517,711,658,777,748,597,500,914,-220,7046.00,587.17,620.00,914,-220,1844.00,1886.00,2122.00,1194.00,614.67,628.67,707.33,398.00,3730.00,621.67,3316.00,567.71
Hospital 905,Region 2,District 41,Instrument 3,406,406,285,455,348,327,537,473,514,334,330,1948,6363.00,530.25,406.00,1948,285,1097.00,1130.00,1524.00,2612.00,365.67,376.67,508.00,870.67,2227.00,371.17,4136.00,637.57
Hospital 905,Region 2,District 41,Instrument 5,18,22,18,0,0,18,82,45,45,53,53,69,423.00,35.25,33.50,82,0,58.00,18.00,172.00,175.00,19.33,6.00,57.33,58.33,76.00,12.67,347.00,52.14
Hospital 905,Region 2,District 41,Instrument 8,0,0,0,0,0,0,127,0,0,0,0,0,127.00,10.58,0.00,127,0,0.00,0.00,127.00,0.00,0.00,0.00,42.33,0.00,0.00,0.00,127.00,18.14
Hospital 905,Region 2,District 5,Instrument 2,507,270,270,702,384,271,302,234,336,239,239,270,4024.00,335.33,270.50,702,234,1047.00,1357.00,872.00,748.00,349.00,452.33,290.67,249.33,2404.00,400.67,1620.00,270.14
Hospital 906,Region 1,District 12,Instrument 2,1837,2279,1813,1346,2118,1666,1612,1810,1127,3860,1719,2156,23343.00,1945.25,1811.50,3860,1127,5929.00,5130.00,4549.00,7735.00,1976.33,1710.00,1516.33,2578.33,11059.00,1843.17,12284.00,1992.86
Hospital 906,Region 1,District 12,Instrument 3,184,253,206,196,198,182,208,183,167,218,185,0,2180.00,181.67,190.50,253,0,643.00,576.00,558.00,403.00,214.33,192.00,186.00,134.33,1219.00,203.17,961.00,163.29
Hospital 906,Region 1,District 13,Instrument 1,116,130,131,150,116,0,0,0,0,0,0,0,643.00,53.58,0.00,150,0,377.00,266.00,0.00,0.00,125.67,88.67,0.00,0.00,643.00,107.17,0.00,0.00
Hospital 906,Region 1,District 13,Instrument 2,7316,7877,7876,9064,8486,9651,10322,9399,8474,9213,8818,9686,106182.00,8848.50,8941.00,10322,7316,23069.00,27201.00,28195.00,27717.00,7689.67,9067.00,9398.33,9239.00,50270.00,8378.33,55912.00,9366.14
Hospital 906,Region 1,District 13,Instrument 3,1035,1124,1233,1218,1066,3109,1936,2048,1315,1188,1404,3489,20165.00,1680.42,1274.00,3489,1035,3392.00,5393.00,5299.00,6081.00,1130.67,1797.67,1766.33,2027.00,8785.00,1464.17,11380.00,2069.86
Hospital 906,Region 1,District 13,Instrument 4,1193,1290,1084,2130,1170,0,0,0,0,0,0,0,6867.00,572.25,0.00,2130,0,3567.00,3300.00,0.00,0.00,1189.00,1100.00,0.00,0.00,6867.00,1144.50,0.00,0.00
Hospital 906,Region 1,District 13,Instrument 5,131,131,131,131,131,131,131,131,131,131,131,131,1572.00,131.00,131.00,131,131,393.00,393.00,393.00,393.00,131.00,131.00,131.00,131.00,786.00,131.00,786.00,131.00
Hospital 906,Region 1,District 13,Instrument 8,2,2,2,2,2,0,107,143,117,118,127,110,732.00,61.00,54.50,143,0,6.00,4.00,367.00,355.00,2.00,1.33,122.33,118.33,10.00,1.67,722.00,103.14
Hospital 906,Region 1,District 17,Instrument 1,108,104,92,98,118,103,97,93,98,76,95,30,1112.00,92.67,97.50,118,30,304.00,319.00,288.00,201.00,101.33,106.33,96.00,67.00,623.00,103.83,489.00,84.57
Hospital 906,Region 1,District 17,Instrument 2,560,513,537,576,561,598,556,551,497,497,437,533,6416.00,534.67,544.00,598,437,1610.00,1735.00,1604.00,1467.00,536.67,578.33,534.67,489.00,3345.00,557.50,3071.00,524.14
Hospital 906,Region 1,District 17,Instrument 3,41,27,34,26,32,0,0,0,0,0,0,0,160.00,13.33,0.00,41,0,102.00,58.00,0.00,0.00,34.00,19.33,0.00,0.00,160.00,26.67,0.00,0.00
Hospital 906,Region 1,District 20,Instrument 1,0,43,0,45,0,45,0,69,0,39,0,41,282.00,23.50,19.50,69,0,43.00,90.00,69.00,80.00,14.33,30.00,23.00,26.67,133.00,22.17,149.00,27.71
Hospital 906,Region 1,District 20,Instrument 2,0,572,0,602,0,598,0,926,0,519,0,555,3772.00,314.33,259.50,926,0,572.00,1200.00,926.00,1074.00,190.67,400.00,308.67,358.00,1772.00,295.33,2000.00,371.14
Hospital 906,Region 1,District 20,Instrument 3,0,247,0,169,0,118,0,276,0,95,0,58,963.00,80.25,29.00,276,0,247.00,287.00,276.00,153.00,82.33,95.67,92.00,51.00,534.00,89.00,429.00,78.14
Hospital 906,Region 1,District 20,Instrument 7,0,692,0,692,0,702,0,593,0,585,0,587,3851.00,320.92,292.50,702,0,692.00,1394.00,593.00,1172.00,230.67,464.67,197.67,390.67,2086.00,347.67,1765.00,352.43
Hospital 906,Region 1,District 28,Instrument 1,44,45,53,34,53,51,42,43,53,48,48,0,514.00,42.83,46.50,53,0,142.00,138.00,138.00,96.00,47.33,46.00,46.00,32.00,280.00,46.67,234.00,40.71
Hospital 906,Region 1,District 28,Instrument 2,1441,1651,1215,1126,1241,1377,1412,1497,1458,1504,1928,1928,17778.00,1481.50,1449.50,1928,1126,4307.00,3744.00,4367.00,5360.00,1435.67,1248.00,1455.67,1786.67,8051.00,1341.83,9727.00,1586.29
Hospital 906,Region 1,District 28,Instrument 3,79,79,83,96,79,79,79,82,79,79,1,59,874.00,72.83,79.00,96,1,241.00,254.00,240.00,139.00,80.33,84.67,80.00,46.33,495.00,82.50,379.00,65.43
