Hospital_ID,District_ID,Instrument_ID,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12,Year Total,Year Average,Year Median,Max Year,Min Year,First Quarter Sum,Second Quarter Sum,Third Quarter Sum,Fourth Quarter Sum,First Quarter Avg,Second Quarter Avg,Third Quarter Avg,Fourth Quarter Avg,First Half Year Total,First Half Year Average,Second Half Year Total,Second Half Year Average,Hospital_employees,Annual_Projected_Revenue,Buy_or_not
Hospital 690,District 8,Instrument 1,3,3,2,2,2,0,0,0,0,0,0,0,12,1,0,3,0,8,4,0,0,2.67,1.33,0,0,12,0,2,0,125,0,0
Hospital 690,District 8,Instrument 2,20,22,15,15,9,6,8,5,5,5,5,4,119,9.92,7,22,4,57,30,18,14,19,10,6,4.67,87,32,14.5,5.43,125,0,0
Hospital 691,District 12,Instrument 2,0,0,0,0,0,81,112,121,49,79,49,82,573,47.75,49,121,0,0,81,282,210,0,27,94,70,81,492,13.5,81.86,252,0,0
Hospital 691,District 13,Instrument 1,242,246,263,289,246,0,0,0,0,0,0,0,1286,107.17,0,289,0,751,535,0,0,250.33,178.33,0,0,1286,0,214.33,0,609,0,0
Hospital 691,District 13,Instrument 8,0,0,0,0,0,0,156,166,153,153,138,175,941,78.42,69,175,0,0,0,475,466,0,0,158.33,155.33,0,941,0,134.43,609,0,0
Hospital 691,District 20,Instrument 1,302,0,300,-5,0,0,306,0,286,0,282,0,1471,122.58,0,306,-5,602,-5,592,282,200.67,-1.67,197.33,94,597,874,99.5,124.86,145,0,0
Hospital 691,District 20,Instrument 6,-311,0,6,0,6,0,6,0,105,0,39,0,-149,-12.42,0,105,-311,-305,6,111,39,-101.67,2,37,13,-299,150,-49.83,21.43,145,0,0
Hospital 691,District 20,Instrument 7,2,0,2,0,2,0,2,0,2,0,2,0,12,1,1,2,0,4,2,4,2,1.33,0.67,1.33,0.67,6,6,1,0.86,145,0,0
Hospital 691,District 28,Instrument 1,134,101,0,0,0,0,0,0,0,0,0,0,235,19.58,0,134,0,235,0,0,0,78.33,0,0,0,235,0,39.17,0,50,0,0
Hospital 691,District 28,Instrument 2,2308,1656,-208,0,0,0,0,0,0,0,0,0,3756,313,0,2308,-208,3756,0,0,0,1252,0,0,0,3756,0,626,0,50,0,0
Hospital 691,District 28,Instrument 3,388,354,102,0,0,0,0,0,0,0,0,0,844,70.33,0,388,0,844,0,0,0,281.33,0,0,0,844,0,140.67,0,50,0,0
Hospital 691,District 28,Instrument 4,608,542,9,0,0,0,0,0,0,0,0,0,1159,96.58,0,608,0,1159,0,0,0,386.33,0,0,0,1159,0,193.17,0,50,0,0
Hospital 691,District 28,Instrument 6,-120,-43,-116,0,0,0,0,0,0,0,0,0,-279,-23.25,0,0,-120,-279,0,0,0,-93,0,0,0,-279,0,-46.5,0,50,0,0
Hospital 691,District 3,Instrument 2,1636,1810,1810,1908,1571,2015,1862,1769,1559,-1526,1810,1248,17472,1456,1789.5,2015,-1526,5256,5494,5190,1532,1752,1831.33,1730,510.67,10750,6722,1791.67,1248.14,75,0,0
Hospital 691,District 32,Instrument 1,0,0,0,0,14,16,13,10,12,14,17,16,112,9.33,12.5,17,0,0,30,35,47,0,10,11.67,15.67,30,82,5,14,6,0,0
Hospital 691,District 32,Instrument 2,456,606,634,395,384,497,414,385,455,390,624,448,5688,474,451.5,634,384,1696,1276,1254,1462,565.33,425.33,418,487.33,2972,2716,495.33,459,6,0,0
Hospital 691,District 32,Instrument 3,45,52,44,45,50,42,45,47,44,43,50,46,553,46.08,45,52,42,141,137,136,139,47,45.67,45.33,46.33,278,275,46.33,45.29,6,0,0
Hospital 691,District 41,Instrument 3,26,26,26,26,26,26,26,26,26,26,26,26,312,26,26,26,26,78,78,78,78,26,26,26,26,156,156,26,26,159,0,0
Hospital 691,District 44,Instrument 2,930,877,937,880,1097,1036,1032,951,1053,968,973,1082,11816,984.67,970.5,1097,877,2744,3013,3036,3023,914.67,1004.33,1012,1007.67,5757,6059,959.5,1013.57,1947,0,0
Hospital 691,District 44,Instrument 3,162,187,178,171,0,0,0,0,0,0,0,0,698,58.17,0,187,0,527,171,0,0,175.67,57,0,0,698,0,116.33,0,1947,0,0
Hospital 691,District 44,Instrument 7,416,418,420,409,416,291,413,409,410,408,417,410,4837,403.08,411.5,420,291,1254,1116,1232,1235,418,372,410.67,411.67,2370,2467,395,394,1947,0,0
Hospital 691,District 6,Instrument 2,0,0,0,0,6757,6584,6760,7277,6701,6761,6970,7339,55149,4595.75,6729,7339,0,0,13341,20738,21070,0,4447,6912.67,7023.33,13341,41808,2223.5,6913.14,492,0,0
Hospital 692,District 12,Instrument 2,0,0,0,0,0,0,0,0,477,349,352,0,1178,98.17,0,477,0,0,0,477,701,0,0,159,233.67,0,1178,0,168.29,55,0,0
Hospital 692,District 12,Instrument 3,0,0,0,0,0,0,0,0,21,21,21,0,63,5.25,0,21,0,0,0,21,42,0,0,7,14,0,63,0,9,55,0,0
Hospital 692,District 13,Instrument 1,189,196,191,212,167,0,0,0,0,0,0,0,955,79.58,0,212,0,576,379,0,0,192,126.33,0,0,955,0,159.17,0,1186,0,0
Hospital 692,District 13,Instrument 3,1258,1277,1232,1240,1154,9,8,7,6,11,6,7,6215,517.92,10,1277,6,3767,2403,21,24,1255.67,801,7,8,6170,45,1028.33,7.71,1186,0,0
Hospital 692,District 13,Instrument 4,182,149,0,0,0,0,0,0,0,0,0,0,331,27.58,0,182,0,331,0,0,0,110.33,0,0,0,331,0,55.17,0,1186,0,0
Hospital 692,District 13,Instrument 5,154,60,68,68,69,67,67,44,91,67,68,621,1444,120.33,68,621,44,282,204,202,756,94,68,67.33,252,486,958,81,146.43,1186,0,0
Hospital 692,District 15,Instrument 1,0,0,0,0,0,0,0,0,0,0,0,2,2,0.17,0,2,0,0,0,0,2,0,0,0,0.67,0,2,0,0.29,1,0,0
Hospital 692,District 15,Instrument 2,0,0,0,0,0,0,0,0,0,0,0,181,181,15.08,0,181,0,0,0,0,181,0,0,0,60.33,0,181,0,25.86,1,0,0
Hospital 692,District 20,Instrument 1,0,9,0,6,0,1,0,1,0,1,0,1,19,1.58,0.5,9,0,9,7,1,2,3,2.33,0.33,0.67,16,3,2.67,0.57,28,0,0
Hospital 692,District 20,Instrument 2,0,123,0,81,0,13,0,13,0,13,0,13,256,21.33,6.5,123,0,123,94,13,26,41,31.33,4.33,8.67,217,39,36.17,7.43,28,0,0
Hospital 692,District 20,Instrument 3,0,319,0,415,0,421,0,347,0,246,0,0,1748,145.67,0,421,0,319,836,347,246,106.33,278.67,115.67,82,1155,593,192.5,144.86,28,0,0
Hospital 692,District 20,Instrument 6,0,0,0,133,0,0,0,0,0,0,0,0,133,11.08,0,133,0,0,133,0,0,0,44.33,0,0,133,0,22.17,0,28,0,0
Hospital 692,District 34,Instrument 1,0,0,0,0,0,0,0,0,0,0,0,4,4,0.33,0,4,0,0,0,0,4,0,0,0,1.33,0,4,0,0.57,12,0,0
Hospital 692,District 34,Instrument 2,0,0,0,0,0,0,0,0,0,0,1083,87,1170,97.5,0,1083,0,0,0,0,1170,0,0,0,390,0,1170,0,167.14,12,0,0
Hospital 692,District 34,Instrument 3,0,0,0,0,0,0,0,0,0,0,284,24,308,25.67,0,284,0,0,0,0,308,0,0,0,102.67,0,308,0,44,12,0,0
Hospital 692,District 34,Instrument 5,0,0,0,0,0,0,0,0,0,0,66,11,77,6.42,0,66,0,0,0,0,77,0,0,0,25.67,0,77,0,11,12,0,0
Hospital 692,District 34,Instrument 7,0,0,0,0,0,0,0,0,0,0,772,60,832,69.33,0,772,0,0,0,0,832,0,0,0,277.33,0,832,0,118.86,12,0,0
Hospital 692,District 39,Instrument 1,0,0,0,0,0,0,0,0,0,0,48,46,94,7.83,0,48,0,0,0,0,94,0,0,0,31.33,0,94,0,13.43,185,0,0
Hospital 692,District 39,Instrument 2,0,0,0,0,0,0,0,0,0,0,788,765,1553,129.42,0,788,0,0,0,0,1553,0,0,0,517.67,0,1553,0,221.86,185,0,0
Hospital 692,District 39,Instrument 4,0,0,0,0,0,0,0,0,0,0,61,57,118,9.83,0,61,0,0,0,0,118,0,0,0,39.33,0,118,0,16.86,185,0,0
Hospital 692,District 39,Instrument 7,0,0,0,0,0,0,0,0,0,0,449,449,898,74.83,0,449,0,0,0,0,898,0,0,0,299.33,0,898,0,128.29,185,0,0
Hospital 692,District 41,Instrument 2,514,514,0,0,0,0,0,0,0,0,0,0,1028,85.67,0,514,0,1028,0,0,0,342.67,0,0,0,1028,0,171.33,0,16,0,0
Hospital 692,District 41,Instrument 3,28,28,0,0,0,0,0,0,0,0,0,0,56,4.67,0,28,0,56,0,0,0,18.67,0,0,0,56,0,9.33,0,16,0,0
Hospital 693,District 12,Instrument 2,6,6,6,6,6,6,6,6,6,6,6,6,72,6,6,6,6,18,18,18,18,6,6,6,6,36,36,6,6,2573,0,0
Hospital 693,District 13,Instrument 1,2,1,1,147,133,0,0,0,0,0,0,0,284,23.67,0,147,0,4,280,0,0,1.33,93.33,0,0,284,0,47.33,0,32,0,0
Hospital 693,District 13,Instrument 3,0,0,0,72,70,78,116,36,40,71,83,257,823,68.58,70.5,257,0,0,220,192,411,0,73.33,64,137,220,603,36.67,97.29,32,0,0
Hospital 693,District 13,Instrument 4,0,0,0,21,23,0,0,0,0,0,0,0,44,3.67,0,23,0,0,44,0,0,0,14.67,0,0,44,0,7.33,0,32,0,0
Hospital 693,District 13,Instrument 5,92,95,92,93,94,92,96,93,77,40,34,95,993,82.75,92.5,96,34,279,279,266,169,93,93,88.67,56.33,558,435,93,75.29,32,0,0
Hospital 693,District 13,Instrument 8,0,0,0,0,0,0,0,0,0,0,0,3,3,0.25,0,3,0,0,0,0,3,0,0,0,1,0,3,0,0.43,32,0,0
Hospital 693,District 20,Instrument 1,58,36,79,36,0,35,73,34,74,34,65,38,562,46.83,37,79,0,173,71,181,137,57.67,23.67,60.33,45.67,244,318,40.67,50.43,126,0,0
Hospital 693,District 20,Instrument 7,40,579,113,577,142,585,142,573,142,566,141,564,4164,347,353,585,40,732,1304,857,1271,244,434.67,285.67,423.67,2036,2128,339.33,387.57,126,0,0
Hospital 693,District 32,Instrument 1,0,0,0,0,1,1,2,1,1,1,1,1,9,0.75,1,2,0,0,2,4,3,0,0.67,1.33,1,2,7,0.33,1.14,4,0,0
Hospital 693,District 32,Instrument 2,72,38,63,30,80,78,52,108,92,62,47,50,772,64.33,62.5,108,30,173,188,252,159,57.67,62.67,84,53,361,411,60.17,69.86,4,0,0
Hospital 693,District 32,Instrument 5,3,-2,5,3,3,3,3,3,3,3,3,3,33,2.75,3,5,-2,6,9,9,9,2,3,3,3,15,18,2.5,3,4,0,0
Hospital 693,District 37,Instrument 2,68,102,57,39,39,127,90,84,346,131,338,115,1536,128,96,346,39,227,205,520,584,75.67,68.33,173.33,194.67,432,1104,72,175.86,26,0,0
Hospital 693,District 37,Instrument 3,106,106,106,106,106,106,108,102,102,102,102,76,1228,102.33,106,108,76,318,318,312,280,106,106,104,93.33,636,592,106,99.71,26,0,0
Hospital 693,District 37,Instrument 4,400,392,359,845,473,401,335,384,304,394,378,201,4866,405.5,388,845,201,1151,1719,1023,973,383.67,573,341,324.33,2870,1996,478.33,342.43,26,0,0
Hospital 693,District 41,Instrument 1,6,7,8,5,8,8,8,8,7,8,9,11,93,7.75,8,11,5,21,21,23,28,7,7,7.67,9.33,42,51,7,8.43,35,0,0
Hospital 693,District 41,Instrument 2,457,457,520,492,382,424,409,364,386,364,508,-1522,3241,270.08,416.5,520,-1522,1434,1298,1159,-650,478,432.67,386.33,-216.67,2732,509,455.33,133.29,35,0,0
Hospital 693,District 41,Instrument 3,194,192,105,128,51,116,53,59,172,79,2121,107,3377,281.42,111.5,2121,51,491,295,284,2307,163.67,98.33,94.67,769,786,2591,131,386.71,35,0,0
Hospital 693,District 44,Instrument 2,1385,1218,1378,1136,1785,1809,1718,1952,1895,1845,1877,1945,19943,1661.92,1797,1952,1136,3981,4730,5565,5667,1327,1576.67,1855,1889,8711,11232,1451.83,1863,72,0,0
Hospital 693,District 44,Instrument 3,522,518,620,745,0,0,0,0,0,0,0,0,2405,200.42,0,745,0,1660,745,0,0,553.33,248.33,0,0,2405,0,400.83,0,72,0,0
Hospital 693,District 44,Instrument 7,1260,1275,1331,1085,1087,3706,1169,1164,1131,1128,1172,1011,16519,1376.58,1166.5,3706,1011,3866,5878,3464,3311,1288.67,1959.33,1154.67,1103.67,9744,6775,1624,1497.29,72,0,0
Hospital 693,District 48,Instrument 1,3,3,3,3,3,3,4,3,3,3,3,2,36,3,3,4,2,9,9,10,8,3,3,3.33,2.67,18,18,3,3,2,0,0
Hospital 693,District 48,Instrument 2,53,52,66,41,46,49,41,40,67,54,40,49,598,49.83,49,67,40,171,136,148,143,57,45.33,49.33,47.67,307,291,51.17,48.57,2,0,0
Hospital 693,District 48,Instrument 3,15,14,24,12,14,0,0,0,0,0,0,0,79,6.58,0,24,0,53,26,0,0,17.67,8.67,0,0,79,0,13.17,0,2,0,0
Hospital 694,District 10,Instrument 2,0,0,0,1,0,1,1,1,1,1,1,1,8,0.67,1,1,0,0,2,3,3,0,0.67,1,1,2,6,0.33,1,3,0,0
Hospital 694,District 10,Instrument 6,0,0,0,0,4,0,0,0,0,0,0,0,4,0.33,0,4,0,0,4,0,0,0,1.33,0,0,4,0,0.67,0,3,0,0
Hospital 694,District 10,Instrument 7,4,4,4,4,0,2,4,4,4,4,4,4,42,3.5,4,4,0,12,6,12,12,4,2,4,4,18,24,3,3.71,3,0,0
Hospital 694,District 12,Instrument 2,94,83,83,83,-9,23,22,26,19,20,20,325,789,65.75,24.5,325,-9,260,97,67,365,86.67,32.33,22.33,121.67,357,432,59.5,65,621,0,0
Hospital 694,District 12,Instrument 3,94,94,94,94,94,94,95,94,82,82,83,0,1000,83.33,94,95,0,282,282,271,165,94,94,90.33,55,564,436,94,75.71,621,0,0
Hospital 694,District 12,Instrument 8,172,198,212,210,232,217,211,212,220,223,210,0,2317,193.08,211.5,232,0,582,659,643,433,194,219.67,214.33,144.33,1241,1076,206.83,184.71,621,0,0
Hospital 694,District 13,Instrument 1,5,5,4,6,3,0,0,0,0,0,0,0,23,1.92,0,6,0,14,9,0,0,4.67,3,0,0,23,0,3.83,0,2332,0,0
Hospital 694,District 13,Instrument 2,167,154,165,163,285,233,185,214,183,249,184,249,2431,202.58,184.5,285,154,486,681,582,682,162,227,194,227.33,1167,1264,194.5,213.86,2332,0,0
Hospital 694,District 13,Instrument 3,0,0,0,0,0,14,40,0,0,8,0,0,62,5.17,0,40,0,0,14,40,8,0,4.67,13.33,2.67,14,48,2.33,8.86,2332,0,0
Hospital 694,District 13,Instrument 5,238,217,225,237,209,224,225,197,131,124,124,124,2275,189.58,213,238,124,680,670,553,372,226.67,223.33,184.33,124,1350,925,225,164.14,2332,0,0
Hospital 694,District 18,Instrument 1,24,25,30,31,31,26,25,26,26,26,26,49,345,28.75,26,49,24,79,88,77,101,26.33,29.33,25.67,33.67,167,178,27.83,29.14,41,0,0
Hospital 694,District 18,Instrument 2,187,185,215,262,222,203,196,215,205,222,330,615,3057,254.75,215,615,185,587,687,616,1167,195.67,229,205.33,389,1274,1783,212.33,283.71,41,0,0
Hospital 694,District 18,Instrument 3,0,0,0,0,0,0,0,-21,-12,-17,-35,-19,-104,-8.67,0,0,-35,0,0,-33,-71,0,0,-11,-23.67,0,-104,0,-14.86,41,0,0
Hospital 694,District 18,Instrument 4,9,8,8,8,8,9,8,0,0,0,0,0,58,4.83,8,9,0,25,25,8,0,8.33,8.33,2.67,0,50,8,8.33,2.43,41,0,0
Hospital 694,District 18,Instrument 6,0,0,0,0,0,0,0,3,-1,-11,19,-3,7,0.58,0,19,-11,0,0,2,5,0,0,0.67,1.67,0,7,0,1,41,0,0
Hospital 694,District 18,Instrument 8,0,18,19,-13,18,15,21,20,10,10,11,11,140,11.67,13,21,-13,37,20,51,32,12.33,6.67,17,10.67,57,83,9.5,14,41,0,0
Hospital 694,District 41,Instrument 1,864,874,1005,987,94,94,99,98,89,5004,545,585,10338,861.5,565,5004,89,2743,1175,286,6134,914.33,391.67,95.33,2044.67,3918,6420,653,930.57,2,0,0
Hospital 694,District 6,Instrument 2,0,0,0,0,124,39,136,125,150,117,144,122,957,79.75,119.5,150,0,0,163,411,383,0,54.33,137,127.67,163,794,27.17,119,187,0,0
Hospital 696,District 10,Instrument 1,182,180,168,177,157,200,146,205,161,145,451,168,2340,195,172.5,451,145,530,534,512,764,176.67,178,170.67,254.67,1064,1276,177.33,210.86,33,0,0
Hospital 696,District 10,Instrument 2,4810,5722,4919,4087,4227,4070,3542,3439,3090,3817,3185,3357,48265,4022.08,3943.5,5722,3090,15451,12384,10071,10359,5150.33,4128,3357,3453,27835,20430,4639.17,3500,33,0,0
Hospital 696,District 10,Instrument 3,4010,2561,4408,4527,4192,4205,4421,4257,4342,4249,4304,3929,49405,4117.08,4253,4527,2561,10979,12924,13020,12482,3659.67,4308,4340,4160.67,23903,25502,3983.83,4243.86,33,0,0
Hospital 696,District 10,Instrument 4,54,44,48,48,46,53,50,50,41,33,33,33,533,44.42,47,54,33,146,147,141,99,48.67,49,47,33,293,240,48.83,41.86,33,0,0
Hospital 696,District 10,Instrument 6,1986,1674,1622,2187,1959,1219,1278,1481,1390,1228,1110,1125,18259,1521.58,1435.5,2187,1110,5282,5365,4149,3463,1760.67,1788.33,1383,1154.33,10647,7612,1774.5,1261.57,33,0,0
Hospital 696,District 10,Instrument 7,21,21,21,7,0,14,15,10,8,2,9,28,156,13,12,28,0,63,21,33,39,21,7,11,13,84,72,14,12.29,33,0,0
Hospital 696,District 12,Instrument 2,31959,57743,7547,34688,35116,24277,31892,4590,52474,30531,7451,50914,369182,30765.17,31925.5,57743,4590,97249,94081,88956,88896,32416.33,31360.33,29652,29632,191330,177852,31888.33,28875.57,1209,0,0
Hospital 696,District 12,Instrument 3,32147,31605,32430,34081,34404,27523,31800,8,63104,31983,-145,0,318940,26578.33,31891.5,63104,-145,96182,96008,94912,31838,32060.67,32002.67,31637.33,10612.67,192190,126750,32031.67,22039,1209,0,0
Hospital 696,District 13,Instrument 1,6540,6725,6012,6818,5649,0,0,0,0,0,0,0,31744,2645.33,0,6818,0,19277,12467,0,0,6425.67,4155.67,0,0,31744,0,5290.67,0,1087.5,0,0
Hospital 696,District 13,Instrument 4,215,187,246,187,149,0,0,0,0,0,0,0,984,82,0,246,0,648,336,0,0,216,112,0,0,984,0,164,0,1087.5,0,0
Hospital 696,District 13,Instrument 8,0,0,0,0,0,0,9,5,7,7,7,7,42,3.5,2.5,9,0,0,0,21,21,0,0,7,7,0,42,0,6,1087.5,0,0
Hospital 696,District 15,Instrument 1,178,170,170,114,181,179,162,147,148,131,154,140,1874,156.17,158,181,114,518,474,457,425,172.67,158,152.33,141.67,992,882,165.33,151.57,1250,0,0
Hospital 696,District 15,Instrument 2,-1449,-4889,-1104,-655,6777,6473,7246,5479,8150,4408,6917,5889,43242,3603.5,5684,8150,-4889,-7442,12595,20875,17214,-2480.67,4198.33,6958.33,5738,5153,38089,858.83,6366,1250,0,0
Hospital 696,District 15,Instrument 3,2608,1862,413,342,0,0,0,0,0,0,0,0,5225,435.42,0,2608,0,4883,342,0,0,1627.67,114,0,0,5225,0,870.83,0,1250,0,0
Hospital 696,District 15,Instrument 7,7182,7245,7209,7181,0,0,0,0,0,0,0,0,28817,2401.42,0,7245,0,21636,7181,0,0,7212,2393.67,0,0,28817,0,4802.83,0,1250,0,0
Hospital 696,District 17,Instrument 1,1770,1822,1548,1529,1651,1476,1385,1372,1405,1341,1465,553,17317,1443.08,1470.5,1822,553,5140,4656,4162,3359,1713.33,1552,1387.33,1119.67,9796,7521,1632.67,1285.29,400,0,0
Hospital 696,District 17,Instrument 3,2558,2263,2226,2098,4184,0,0,0,0,0,0,0,13329,1110.75,0,4184,0,7047,6282,0,0,2349,2094,0,0,13329,0,2221.5,0,400,0,0
Hospital 696,District 18,Instrument 1,6662,6326,6475,6379,6895,6935,7170,7541,7662,7303,6126,5981,81455,6787.92,6778.5,7662,5981,19463,20209,22373,19410,6487.67,6736.33,7457.67,6470,39672,41783,6612,6959.71,8557,0,0
Hospital 696,District 18,Instrument 11,0,0,0,0,0,0,0,0,0,-23781,3624,0,-20157,-1679.75,0,3624,-23781,0,0,0,-20157,0,0,0,-6719,0,-20157,0,-2879.57,8557,0,0
Hospital 696,District 18,Instrument 15,0,0,0,130729,85766,134220,133878,133959,134832,157875,155476,0,1066735,88894.58,132303.5,157875,0,0,350715,402669,313351,0,116905,134223,104450.33,350715,716020,58452.5,121462.86,8557,0,0
Hospital 696,District 18,Instrument 4,534,470,467,444,421,516,554,0,0,0,0,0,3406,283.83,432.5,554,0,1471,1381,554,0,490.33,460.33,184.67,0,2852,554,475.33,152.86,8557,0,0
Hospital 696,District 18,Instrument 5,418,374,374,12,0,0,0,0,0,0,0,0,1178,98.17,0,418,0,1166,12,0,0,388.67,4,0,0,1178,0,196.33,0,8557,0,0
Hospital 696,District 18,Instrument 6,0,0,0,0,0,0,0,1156,-362,-4983,6323,-415,1719,143.25,0,6323,-4983,0,0,794,925,0,0,264.67,308.33,0,1719,0,245.57,8557,0,0
Hospital 696,District 19,Instrument 1,670,38,587,31,623,1485,1545,1377,1537,1446,1615,1381,12335,1027.92,1379,1615,31,1295,2139,4459,4442,431.67,713,1486.33,1480.67,3434,8901,572.33,1483.71,530,0,0
Hospital 696,District 19,Instrument 2,17131,15817,15931,-41731,-55719,-24755,15183,14492,5636,5738,13655,13365,-5257,-438.08,13510,17131,-55719,48879,-122205,35311,32758,16293,-40735,11770.33,10919.33,-73326,68069,-12221,6187.71,530,0,0
Hospital 696,District 19,Instrument 7,13111,44509,34129,34982,15744,0,0,0,0,0,0,0,142475,11872.92,0,44509,0,91749,50726,0,0,30583,16908.67,0,0,142475,0,23745.83,0,530,0,0
Hospital 696,District 2,Instrument 1,0,0,0,24,24,0,0,0,0,0,0,0,48,4,0,24,0,0,48,0,0,0,16,0,0,48,0,8,0,1322.5,0,0
Hospital 696,District 2,Instrument 2,2,0,0,0,0,0,0,0,0,0,0,0,2,0.17,0,2,0,2,0,0,0,0.67,0,0,0,2,0,0.33,0,1322.5,0,0
Hospital 696,District 2,Instrument 8,252,245,291,240,238,238,238,238,233,222,218,218,2871,239.25,238,291,218,788,716,709,658,262.67,238.67,236.33,219.33,1504,1367,250.67,229.29,1322.5,0,0
Hospital 696,District 20,Instrument 1,0,6486,0,6196,0,43,-5493,-1176,0,-18,0,4368,10406,867.17,0,6486,-5493,6486,6239,-6669,4350,2162,2079.67,-2223,1450,12725,-2319,2120.83,-325.14,2517,0,0
Hospital 696,District 20,Instrument 2,0,87639,-1,83722,42,575,-74227,-15883,0,-245,0,59021,140643,11720.25,0,87639,-74227,87638,84339,-90110,58776,29212.67,28113,-30036.67,19592,171977,-31334,28662.83,-4394.14,2517,0,0
Hospital 696,District 20,Instrument 3,0,102239,0,102550,0,101778,0,106554,0,57742,0,55479,526342,43861.83,27739.5,106554,0,102239,204328,106554,113221,34079.67,68109.33,35518,37740.33,306567,219775,51094.5,45936.14,2517,0,0
Hospital 696,District 20,Instrument 6,0,69,0,68,0,36,0,36,0,69,0,36,314,26.17,18,69,0,69,104,36,105,23,34.67,12,35,173,141,28.83,25.29,2517,0,0
Hospital 696,District 20,Instrument 7,0,1422,0,1498,0,853,0,1018,0,724,0,806,6321,526.75,362,1498,0,1422,2351,1018,1530,474,783.67,339.33,510,3773,2548,628.83,485.86,2517,0,0
Hospital 696,District 23,Instrument 2,1989,1944,1326,1084,1800,1500,1047,1266,1244,993,1130,3361,18684,1557,1296,3361,993,5259,4384,3557,5484,1753,1461.33,1185.67,1828,9643,9041,1607.17,1505.86,41,0,0
Hospital 696,District 25,Instrument 3,67,56,46,39,39,18,18,18,18,32,0,0,351,29.25,25,67,0,169,96,54,32,56.33,32,18,10.67,265,86,44.17,14.86,271,0,0
Hospital 696,District 28,Instrument 1,3552,3242,3452,2830,3654,3846,3150,2854,3045,2782,3346,0,35753,2979.42,3196,3846,0,10246,10330,9049,6128,3415.33,3443.33,3016.33,2042.67,20576,15177,3429.33,2717.57,5258,0,0
Hospital 696,District 28,Instrument 2,46620,45490,46978,45292,47374,47611,47956,47575,48129,48263,29084,52624,552996,46083,47474.5,52624,29084,139088,140277,143660,129971,46362.67,46759,47886.67,43323.67,279365,273631,46560.83,45891.71,5258,0,0
Hospital 696,District 28,Instrument 3,5908,5606,6416,5396,6570,4643,4821,4628,4617,4375,3358,3855,60193,5016.08,4732,6570,3358,17930,16609,14066,11588,5976.67,5536.33,4688.67,3862.67,34539,25654,5756.5,4328.14,5258,0,0
Hospital 696,District 28,Instrument 4,120,108,113,82,83,125,99,95,187,1063,55,0,2130,177.5,103.5,1063,0,341,290,381,1118,113.67,96.67,127,372.67,631,1499,105.17,232,5258,0,0
Hospital 696,District 28,Instrument 5,502,150,161,130,177,171,147,139,138,126,139,0,1980,165,143,502,0,813,478,424,265,271,159.33,141.33,88.33,1291,689,215.17,122.86,5258,0,0
Hospital 696,District 28,Instrument 6,-572,-588,-519,-519,-458,-557,-564,-476,-550,-531,-503,0,-5837,-486.42,-525,0,-588,-1679,-1534,-1590,-1034,-559.67,-511.33,-530,-344.67,-3213,-2624,-535.5,-454.43,5258,0,0
Hospital 696,District 28,Instrument 7,0,355,0,355,355,355,355,355,355,355,355,355,3550,295.83,355,355,0,355,1065,1065,1065,118.33,355,355,355,1420,2130,236.67,355,5258,0,0
Hospital 696,District 29,Instrument 1,269,1082,399,0,0,0,0,0,0,0,0,0,1750,145.83,0,1082,0,1750,0,0,0,583.33,0,0,0,1750,0,291.67,0,335,0,0
Hospital 696,District 29,Instrument 2,2691,10821,3992,185,8462,4886,1874,4854,18524,9103,9821,10059,85272,7106,6674,18524,185,17504,13533,25252,28983,5834.67,4511,8417.33,9661,31037,54235,5172.83,8445.86,335,0,0
Hospital 696,District 29,Instrument 3,211,725,191,723,717,341,611,525,538,538,500,494,6114,509.5,531.5,725,191,1127,1781,1674,1532,375.67,593.67,558,510.67,2908,3206,484.67,506.71,335,0,0
Hospital 696,District 29,Instrument 4,7141,14271,233,7754,22391,5513,8947,3576,7253,5919,8366,11223,102587,8548.92,7503.5,22391,233,21645,35658,19776,25508,7215,11886,6592,8502.67,57303,45284,9550.5,7256.71,335,0,0
Hospital 696,District 29,Instrument 5,14609,17044,11070,11455,14495,14492,14403,14131,14136,13582,13533,35187,188137,15678.08,14269.5,35187,11070,42723,40442,42670,62302,14241,13480.67,14223.33,20767.33,83165,104972,13860.83,17066.29,335,0,0
Hospital 696,District 3,Instrument 2,39557,31640,31640,29537,30890,30770,30728,30751,30877,30787,30781,30782,378740,31561.67,30784.5,39557,29537,102837,91197,92356,92350,34279,30399,30785.33,30783.33,194034,184706,32339,30782.29,368,0,0
Hospital 696,District 30,Instrument 2,14990,15013,15064,15116,15031,15031,15031,15031,15031,15031,15031,15539,180939,15078.25,15031,15539,14990,45067,45178,45093,45601,15022.33,15059.33,15031,15200.33,90245,90694,15040.83,15103.57,162,0,0
Hospital 696,District 32,Instrument 1,0,0,0,0,481,384,336,325,338,318,379,364,2925,243.75,330.5,481,0,0,865,999,1061,0,288.33,333,353.67,865,2060,144.17,349.14,238,0,0
Hospital 696,District 32,Instrument 2,8908,9267,8917,8491,7879,7758,8043,7596,8006,7277,5821,5826,93789,7815.75,7942.5,9267,5821,27092,24128,23645,18924,9030.67,8042.67,7881.67,6308,51220,42569,8536.67,7189.57,238,0,0
