District_ID,Instrument_ID,Annual_Projected_Revenue
District 17,Instrument 3,1219
District 17,Instrument 4,359
District 18,Instrument 2,664
District 18,Instrument 3,4235
District 18,Instrument 5,2989
District 18,Instrument 7,7494
District 19,Instrument 2,8280
District 20,Instrument 2,156417
District 20,Instrument 3,46404
District 28,Instrument 2,93660
District 28,Instrument 3,30000
District 28,Instrument 4,2100
District 3,Instrument 2,53700
District 32,Instrument 2,52910
District 32,Instrument 3,14100
District 32,Instrument 4,1260
District 34,Instrument 2,39360
District 34,Instrument 3,4962
District 34,Instrument 4,2028
District 34,Instrument 5,8731
District 34,Instrument 7,10092
District 4,Instrument 2,309591
District 41,Instrument 2,150000
District 41,Instrument 3,39912
District 41,Instrument 5,7875
District 44,Instrument 2,325843
District 44,Instrument 3,16200
District 48,Instrument 2,21120
District 48,Instrument 3,6900
District 9,Instrument 2,27630
District 20,Instrument 2,43390
District 20,Instrument 3,42186
District 20,Instrument 7,936
District 20,Instrument 2,33792
District 20,Instrument 3,108630
District 20,Instrument 7,42125
District 32,Instrument 2,19512
District 32,Instrument 3,12348
District 13,Instrument 2,159440
District 13,Instrument 5,427252
District 15,Instrument 2,3600
District 41,Instrument 2,6150
District 41,Instrument 3,48780
District 13,Instrument 2,516274
District 13,Instrument 3,190800
District 13,Instrument 5,449
District 15,Instrument 2,128760
District 15,Instrument 3,6048
District 18,Instrument 3,3387
District 20,Instrument 2,147420
District 20,Instrument 3,249483
District 32,Instrument 2,59472
District 32,Instrument 3,59099
District 34,Instrument 2,1710
District 34,Instrument 3,1236
District 34,Instrument 4,3162
District 4,Instrument 2,111600
District 44,Instrument 2,616656
District 48,Instrument 3,102313
District 13,Instrument 2,1800
District 13,Instrument 3,34202
District 13,Instrument 5,1020
District 20,Instrument 2,11556
District 20,Instrument 3,21306
District 28,Instrument 2,228
District 28,Instrument 3,3420
District 20,Instrument 2,402
District 13,Instrument 2,216024
District 13,Instrument 3,67014
District 17,Instrument 2,4386
District 28,Instrument 2,5000
District 28,Instrument 3,3688
District 13,Instrument 3,2250
District 13,Instrument 5,23520
District 20,Instrument 2,4011
District 20,Instrument 3,11922
District 12,Instrument 3,672
District 13,Instrument 2,11533
District 13,Instrument 3,2954
District 20,Instrument 2,22745
District 20,Instrument 3,14089
District 32,Instrument 2,497556
District 32,Instrument 3,3612
District 32,Instrument 4,192942
District 32,Instrument 5,600
District 13,Instrument 2,229498
District 13,Instrument 5,36607
District 15,Instrument 2,7524
District 20,Instrument 2,2411
District 20,Instrument 3,276
District 41,Instrument 2,10392
District 41,Instrument 3,18900
District 48,Instrument 2,88560
District 8,Instrument 2,26730
District 28,Instrument 2,9742
District 28,Instrument 3,16521
District 28,Instrument 5,4597
District 39,Instrument 2,8443
District 13,Instrument 2,1788201
District 13,Instrument 3,597707
District 13,Instrument 5,68282
District 20,Instrument 2,56026
District 20,Instrument 3,9358
District 20,Instrument 7,234
District 20,Instrument 8,330
District 28,Instrument 2,72578
District 28,Instrument 3,31989
District 28,Instrument 4,17856
District 28,Instrument 5,113012
District 28,Instrument 7,24164
District 41,Instrument 2,48600
District 41,Instrument 3,8100
District 13,Instrument 2,1374
District 13,Instrument 3,408
District 20,Instrument 2,1893
District 13,Instrument 2,3096
District 18,Instrument 7,34433
District 29,Instrument 2,177540
District 29,Instrument 3,7830
District 29,Instrument 5,65640
District 28,Instrument 2,18227
District 28,Instrument 3,16162
District 13,Instrument 2,279558
District 13,Instrument 3,480
District 13,Instrument 5,11256
District 13,Instrument 8,12085260
District 20,Instrument 2,284003
District 20,Instrument 3,95508
District 39,Instrument 7,30678
District 13,Instrument 2,244110
District 13,Instrument 3,55961
District 13,Instrument 4,240389
District 13,Instrument 5,117252
District 16,Instrument 2,429595
District 20,Instrument 2,412023
District 20,Instrument 3,352522
District 28,Instrument 2,27156
District 28,Instrument 3,480
District 28,Instrument 4,9660
District 4,Instrument 2,351000
District 41,Instrument 2,226794
District 41,Instrument 3,147528
District 41,Instrument 5,15360
District 48,Instrument 2,9000
District 48,Instrument 8,3000
District 13,Instrument 2,46800
District 13,Instrument 3,46142
District 13,Instrument 8,6000
District 28,Instrument 2,25224
District 28,Instrument 3,37227
District 32,Instrument 2,39420
District 32,Instrument 3,6720
District 34,Instrument 2,360
District 34,Instrument 3,660
District 41,Instrument 2,11302
District 41,Instrument 3,13993
District 13,Instrument 2,24360
District 13,Instrument 3,23604
District 20,Instrument 2,30846
District 20,Instrument 3,25818
District 41,Instrument 2,4056
District 41,Instrument 3,960
District 20,Instrument 2,4752
District 20,Instrument 3,552
District 32,Instrument 2,33750
District 32,Instrument 3,1500
District 32,Instrument 5,16500
District 13,Instrument 2,108742
District 13,Instrument 4,72000
District 18,Instrument 2,26058
District 18,Instrument 3,3900
District 18,Instrument 4,15912
District 20,Instrument 2,16482
District 20,Instrument 3,6408
District 20,Instrument 8,168000
District 28,Instrument 2,21747
District 28,Instrument 3,24371
District 34,Instrument 2,1008
District 34,Instrument 3,1212
District 41,Instrument 2,2916
District 41,Instrument 3,1440
District 8,Instrument 2,20457
District 13,Instrument 2,520
District 20,Instrument 2,730
District 20,Instrument 3,730
District 41,Instrument 2,24672
District 41,Instrument 3,10638
District 13,Instrument 2,193446
District 13,Instrument 3,72934
District 17,Instrument 2,30919
District 20,Instrument 2,21240
District 12,Instrument 2,730681
District 12,Instrument 3,1740
District 13,Instrument 2,880404
District 13,Instrument 3,3000
District 13,Instrument 5,76182
District 13,Instrument 8,5548417
District 15,Instrument 2,5028
District 15,Instrument 3,4068
District 17,Instrument 2,880124
District 18,Instrument 2,13548
District 18,Instrument 3,12231
District 20,Instrument 2,3492
District 20,Instrument 3,25055
District 28,Instrument 8,15000
District 32,Instrument 2,16042
District 34,Instrument 2,66283
District 34,Instrument 3,29631
District 34,Instrument 4,156
District 34,Instrument 5,5400
District 34,Instrument 7,11520
District 4,Instrument 2,47892
District 44,Instrument 2,415200
District 48,Instrument 2,90000
District 48,Instrument 3,42000
District 48,Instrument 8,3450
District 13,Instrument 2,25200
District 28,Instrument 2,20412
District 12,Instrument 2,18533
District 12,Instrument 3,25310
District 19,Instrument 2,12312
District 19,Instrument 7,600
District 20,Instrument 2,315228
District 20,Instrument 3,26496
District 8,Instrument 2,5040
District 10,Instrument 2,81422
District 10,Instrument 3,87379
District 10,Instrument 4,74088
District 13,Instrument 2,523800
District 13,Instrument 3,122265
District 13,Instrument 5,51600
District 13,Instrument 8,4425
District 15,Instrument 2,1500
District 15,Instrument 3,2154
District 17,Instrument 2,179330
District 17,Instrument 3,12078
District 18,Instrument 2,11652
District 18,Instrument 3,3654
District 20,Instrument 2,2291
District 20,Instrument 3,2394
District 25,Instrument 2,27264
District 28,Instrument 7,3500
District 29,Instrument 5,3443148
District 3,Instrument 2,51000
District 32,Instrument 2,41040
District 32,Instrument 3,9387
District 34,Instrument 2,7069
District 34,Instrument 3,11219
District 34,Instrument 4,452
District 39,Instrument 2,229
District 4,Instrument 2,51137
District 41,Instrument 2,107516
District 41,Instrument 3,55074
District 41,Instrument 8,450
District 44,Instrument 2,49224
District 13,Instrument 2,27024
District 13,Instrument 3,132825
District 20,Instrument 2,11970
District 20,Instrument 3,1320
District 34,Instrument 5,7920
District 41,Instrument 2,1440
District 41,Instrument 3,2580
District 2,Instrument 3,6381
District 28,Instrument 7,472
District 29,Instrument 2,22620
District 29,Instrument 5,48000
District 18,Instrument 2,69753
District 18,Instrument 7,2934
District 20,Instrument 2,2411
District 20,Instrument 3,3585
District 28,Instrument 2,70350
District 28,Instrument 3,11178
District 28,Instrument 4,10188
District 28,Instrument 7,1290
District 34,Instrument 2,1320
District 34,Instrument 3,3402
District 34,Instrument 4,624
District 8,Instrument 2,50293
District 12,Instrument 2,27150
District 13,Instrument 2,140076
District 13,Instrument 3,43711
District 13,Instrument 4,119896
District 20,Instrument 2,58423
District 20,Instrument 3,1800
District 28,Instrument 2,12416
District 13,Instrument 2,96120
District 13,Instrument 3,21240
District 13,Instrument 4,2808
District 13,Instrument 5,67692
District 8,Instrument 2,7632
District 13,Instrument 2,77976
District 13,Instrument 3,6030
District 13,Instrument 5,41682
District 39,Instrument 2,7707
District 15,Instrument 2,19698
District 15,Instrument 3,1320
District 10,Instrument 2,83268
District 10,Instrument 3,99840
District 10,Instrument 7,7504
District 13,Instrument 2,662099
District 13,Instrument 3,13281
District 15,Instrument 2,48000
District 15,Instrument 5,9000
District 17,Instrument 2,154895
District 17,Instrument 3,2900
District 17,Instrument 8,1150
District 20,Instrument 2,97796
District 20,Instrument 3,32990
District 34,Instrument 2,13447
District 34,Instrument 3,13518
District 34,Instrument 4,3072
District 34,Instrument 7,23778
District 39,Instrument 2,126000
District 13,Instrument 5,139566
District 15,Instrument 2,16788
District 15,Instrument 3,5058
District 17,Instrument 3,675
District 20,Instrument 2,98069
District 20,Instrument 3,188526
District 28,Instrument 2,8838
District 13,Instrument 2,36720
District 13,Instrument 3,5220
District 13,Instrument 5,66060
District 13,Instrument 2,7392
District 13,Instrument 3,672
District 13,Instrument 5,180
District 28,Instrument 2,480
District 28,Instrument 4,570
District 13,Instrument 2,39516
District 13,Instrument 3,19320
District 13,Instrument 4,18000
District 17,Instrument 2,3588
District 13,Instrument 2,10980
District 19,Instrument 2,34992
District 32,Instrument 2,2400
District 34,Instrument 2,32028
District 34,Instrument 3,8016
District 34,Instrument 7,3600
District 13,Instrument 2,40428
District 13,Instrument 3,4320
District 13,Instrument 5,22590
District 20,Instrument 2,1800
District 20,Instrument 3,1800
District 32,Instrument 2,1920
District 34,Instrument 2,6708
District 34,Instrument 3,2622
District 13,Instrument 2,2520
District 15,Instrument 2,50832
District 15,Instrument 3,12510
District 18,Instrument 5,664
District 18,Instrument 7,8115
District 20,Instrument 2,35220
District 20,Instrument 3,9792
District 34,Instrument 3,166
District 8,Instrument 2,3672
District 13,Instrument 2,1668
District 13,Instrument 3,22518
District 20,Instrument 2,17271
District 20,Instrument 3,1347
District 13,Instrument 2,30614
District 15,Instrument 2,4950
District 15,Instrument 3,252
District 20,Instrument 2,3840
District 20,Instrument 3,20349
District 28,Instrument 2,60048
District 28,Instrument 3,13542
District 28,Instrument 4,2928
District 28,Instrument 5,20610
District 28,Instrument 7,10248
District 32,Instrument 2,21000
District 32,Instrument 3,2970
District 32,Instrument 5,4800
District 41,Instrument 2,104553
District 41,Instrument 3,59420
District 41,Instrument 5,24246
District 34,Instrument 2,5400
District 34,Instrument 3,1392
District 34,Instrument 5,1500
District 34,Instrument 7,600
District 41,Instrument 2,900
District 41,Instrument 3,900
District 13,Instrument 2,30822
District 13,Instrument 3,30822
District 13,Instrument 4,502
District 20,Instrument 2,2592
District 20,Instrument 3,45306
District 20,Instrument 7,31500
District 8,Instrument 2,47969
District 20,Instrument 2,22200
District 20,Instrument 3,16584
District 28,Instrument 2,52529
District 28,Instrument 3,26321
District 41,Instrument 2,2280
District 41,Instrument 3,4950
District 8,Instrument 2,20143
District 13,Instrument 2,83640
District 13,Instrument 3,34992
District 13,Instrument 5,25200
District 18,Instrument 2,50791
District 18,Instrument 7,76808
District 20,Instrument 2,40500
District 20,Instrument 3,6600
District 20,Instrument 7,860
District 44,Instrument 2,57960
District 44,Instrument 3,16200
District 32,Instrument 3,151
District 41,Instrument 2,46692
District 41,Instrument 3,45849
District 41,Instrument 5,14700
District 13,Instrument 2,98680
District 13,Instrument 5,17450
District 20,Instrument 2,57219
District 20,Instrument 3,52419
District 34,Instrument 2,47324
District 34,Instrument 3,8103
District 34,Instrument 4,3183
District 34,Instrument 5,60000
District 34,Instrument 7,360
District 20,Instrument 2,6552
District 20,Instrument 3,4980
District 2,Instrument 2,10091
District 20,Instrument 2,85500
District 20,Instrument 3,26010
District 28,Instrument 2,7560
District 28,Instrument 3,20754
District 41,Instrument 2,124176
District 41,Instrument 3,75804
District 13,Instrument 2,282948
District 13,Instrument 3,256598
District 13,Instrument 4,14760
District 13,Instrument 5,25902
District 20,Instrument 2,3498
District 20,Instrument 3,1560
District 28,Instrument 2,94500
District 28,Instrument 3,45000
District 28,Instrument 5,98182
District 4,Instrument 2,107593
District 41,Instrument 2,70800
District 41,Instrument 3,61260
District 41,Instrument 5,11856
District 18,Instrument 2,1607906
District 18,Instrument 4,90000
District 18,Instrument 5,803
District 20,Instrument 2,257348
District 20,Instrument 3,22802
District 28,Instrument 2,247739
District 28,Instrument 3,391950
District 28,Instrument 4,4800
District 28,Instrument 5,125536
District 28,Instrument 7,46487
District 32,Instrument 2,67320
District 32,Instrument 3,6534
District 34,Instrument 2,33078
District 34,Instrument 3,5874
District 34,Instrument 4,648
District 12,Instrument 2,26264
District 13,Instrument 2,8100
District 13,Instrument 3,8100
District 20,Instrument 2,5067
District 20,Instrument 3,448
District 20,Instrument 2,6890
District 20,Instrument 3,1058
District 28,Instrument 2,12090
District 28,Instrument 3,9806
District 41,Instrument 2,5544
District 41,Instrument 3,6840
